onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.012	120.013	Fixation+	n/a	n/a	44.857
124.587	n/a	Response	4.561	5	169.431
124.618	120.013	Fixation+	n/a	n/a	169.462
252.125	n/a	Response	7.494	6	296.969
252.157	120.013	Fixation+	n/a	n/a	297.002
380.475	n/a	Response	8.305	7	425.319
380.493	120.013	Fixation+	n/a	n/a	425.337
505.878	n/a	Response	5.372	7	550.723
