onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.012	5.007	ITI	Fixation+	0	Pain	n/a	13.604	n/a	n/a	29.571
5.035	3.498	Pic2	Picture	0	Pain	7	10.09	n/a	n/a	34.594
8.534	2.006	Blank	Blank	0	Pain	n/a	8.084	n/a	n/a	38.093
18.623	n/a	ConfirmRating	Rate	0	Pain	7	n/a	7.567	23	48.182
18.647	5.803	ITI	Fixation+	1	Pain	n/a	7.771	n/a	n/a	48.206
24.466	3.498	Pic2	Picture	1	Pain	15	4.256	n/a	n/a	54.025
27.964	2.006	Blank	Blank	1	Pain	n/a	2.25	n/a	n/a	57.523
32.22	n/a	ConfirmRating	Rate	1	Pain	15	n/a	1.734	33	61.779
32.241	4.194	ITI	Fixation+	2	No_Pain	n/a	7.982	n/a	n/a	61.8
36.452	3.498	Pic2	Picture	2	No_Pain	34	4.467	n/a	n/a	66.011
39.95	2.006	Blank	Blank	2	No_Pain	n/a	2.461	n/a	n/a	69.509
44.418	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.945	18	73.977
44.443	5.653	ITI	Fixation+	3	No_Pain	n/a	10.862	n/a	n/a	74.002
50.113	3.498	Pic2	Picture	3	No_Pain	35	7.347	n/a	n/a	79.672
53.611	2.006	Blank	Blank	3	No_Pain	n/a	5.341	n/a	n/a	83.17
60.959	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	4.825	0	90.517
60.989	4.708	ITI	Fixation+	4	Pain	n/a	10.395	n/a	n/a	90.548
65.714	3.498	Pic2	Picture	4	Pain	6	6.88	n/a	n/a	95.273
69.212	2.006	Blank	Blank	4	Pain	n/a	4.874	n/a	n/a	98.771
76.092	n/a	ConfirmRating	Rate	4	Pain	6	n/a	4.358	16	105.651
76.125	4.261	ITI	Fixation+	5	No_Pain	n/a	10.939	n/a	n/a	105.684
80.403	3.498	Pic2	Picture	5	No_Pain	29	7.424	n/a	n/a	109.962
83.901	2.006	Blank	Blank	5	No_Pain	n/a	5.418	n/a	n/a	113.46
91.325	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	4.901	12	120.884
91.344	5.571	ITI	Fixation+	6	No_Pain	n/a	8.424	n/a	n/a	120.903
96.931	3.498	Pic2	Picture	6	No_Pain	39	4.909	n/a	n/a	126.49
100.43	2.006	Blank	Blank	6	No_Pain	n/a	2.903	n/a	n/a	129.989
105.339	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	2.386	20	134.898
105.37	4.874	ITI	Fixation+	7	Pain	n/a	11.938	n/a	n/a	134.929
110.261	3.498	Pic2	Picture	7	Pain	9	8.424	n/a	n/a	139.82
113.759	2.006	Blank	Blank	7	Pain	n/a	6.417	n/a	n/a	143.318
122.182	n/a	ConfirmRating	Rate	7	Pain	9	n/a	5.901	34	151.741
122.214	5.537	ITI	Fixation+	8	Pain	n/a	8.927	n/a	n/a	151.773
127.768	3.498	Pic2	Picture	8	Pain	14	5.412	n/a	n/a	157.327
131.266	2.006	Blank	Blank	8	Pain	n/a	3.406	n/a	n/a	160.825
136.678	n/a	ConfirmRating	Rate	8	Pain	14	n/a	2.89	25	166.237
136.704	5.139	ITI	Fixation+	9	No_Pain	n/a	9.079	n/a	n/a	166.263
141.86	3.498	Pic2	Picture	9	No_Pain	27	5.565	n/a	n/a	171.419
145.358	2.006	Blank	Blank	9	No_Pain	n/a	3.559	n/a	n/a	174.917
150.923	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	3.042	30	180.482
150.945	4.228	ITI	Fixation+	10	Pain	n/a	10.27	n/a	n/a	180.504
155.189	3.498	Pic2	Picture	10	Pain	20	6.755	n/a	n/a	184.748
158.687	2.006	Blank	Blank	10	Pain	n/a	4.749	n/a	n/a	188.246
165.443	n/a	ConfirmRating	Rate	10	Pain	20	n/a	4.233	44	195.002
165.468	4.559	ITI	Fixation+	11	No_Pain	n/a	8.24	n/a	n/a	195.027
170.044	3.498	Pic2	Picture	11	No_Pain	40	4.725	n/a	n/a	199.603
173.542	2.006	Blank	Blank	11	No_Pain	n/a	2.719	n/a	n/a	203.101
178.267	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	2.203	11	207.826
178.3	5.852	ITI	Fixation+	12	No_Pain	n/a	8.091	n/a	n/a	207.859
184.169	3.498	Pic2	Picture	12	No_Pain	33	4.576	n/a	n/a	213.728
187.667	2.006	Blank	Blank	12	No_Pain	n/a	2.57	n/a	n/a	217.226
192.243	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	2.054	19	221.802
192.276	4.941	ITI	Fixation+	13	Pain	n/a	9.607	n/a	n/a	221.835
197.233	3.498	Pic2	Picture	13	Pain	18	6.092	n/a	n/a	226.792
200.731	2.006	Blank	Blank	13	Pain	n/a	4.086	n/a	n/a	230.29
206.823	n/a	ConfirmRating	Rate	13	Pain	18	n/a	3.569	29	236.382
206.849	5.985	ITI	Fixation+	14	No_Pain	n/a	7.962	n/a	n/a	236.408
212.85	3.498	Pic2	Picture	14	No_Pain	31	4.447	n/a	n/a	242.409
216.348	2.006	Blank	Blank	14	No_Pain	n/a	2.441	n/a	n/a	245.907
220.796	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	1.925	16	250.355
220.824	4.161	ITI	Fixation+	15	Pain	n/a	8.272	n/a	n/a	250.383
225.002	3.498	Pic2	Picture	15	Pain	17	4.757	n/a	n/a	254.561
228.5	2.006	Blank	Blank	15	Pain	n/a	2.751	n/a	n/a	258.059
233.257	n/a	ConfirmRating	Rate	15	Pain	17	n/a	2.234	26	262.816
233.275	4.145	ITI	Fixation+	16	Pain	n/a	8.753	n/a	n/a	262.834
237.436	3.498	Pic2	Picture	16	Pain	11	5.239	n/a	n/a	266.995
240.934	2.006	Blank	Blank	16	Pain	n/a	3.233	n/a	n/a	270.493
246.173	n/a	ConfirmRating	Rate	16	Pain	11	n/a	2.716	26	275.732
246.19	4.559	ITI	Fixation+	17	No_Pain	n/a	12.267	n/a	n/a	275.749
250.766	3.498	Pic2	Picture	17	No_Pain	36	8.752	n/a	n/a	280.325
254.264	2.006	Blank	Blank	17	No_Pain	n/a	6.746	n/a	n/a	283.823
263.016	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	6.229	7	292.575
263.034	5.753	ITI	Fixation+	18	Pain	n/a	8.261	n/a	n/a	292.593
268.803	3.498	Pic2	Picture	18	Pain	10	4.746	n/a	n/a	298.362
272.301	2.006	Blank	Blank	18	Pain	n/a	2.74	n/a	n/a	301.861
277.047	n/a	ConfirmRating	Rate	18	Pain	10	n/a	2.223	30	306.606
277.076	4.874	ITI	Fixation+	19	No_Pain	n/a	10.478	n/a	n/a	306.635
281.967	3.498	Pic2	Picture	19	No_Pain	23	6.963	n/a	n/a	311.526
285.465	2.006	Blank	Blank	19	No_Pain	n/a	4.957	n/a	n/a	315.024
292.428	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	4.441	10	321.987
292.461	15.004	Rest	n/a	19	n/a	n/a	-15.037	n/a	n/a	322.02
307.481	5.968	ITI	Fixation+	20	Pain	n/a	9.938	n/a	n/a	337.041
313.466	3.498	Pic2	Picture	20	Pain	1	6.423	n/a	n/a	343.026
316.965	2.006	Blank	Blank	20	Pain	n/a	4.417	n/a	n/a	346.524
323.388	n/a	ConfirmRating	Rate	20	Pain	1	n/a	3.9	54	352.947
323.414	5.123	ITI	Fixation+	21	Pain	n/a	7.875	n/a	n/a	352.973
328.553	3.498	Pic2	Picture	21	Pain	8	4.36	n/a	n/a	358.112
332.051	2.006	Blank	Blank	21	Pain	n/a	2.354	n/a	n/a	361.61
336.411	n/a	ConfirmRating	Rate	21	Pain	8	n/a	1.838	54	365.97
336.428	5.521	ITI	Fixation+	22	No_Pain	n/a	8.588	n/a	n/a	365.987
341.965	3.498	Pic2	Picture	22	No_Pain	22	5.074	n/a	n/a	371.524
345.463	2.006	Blank	Blank	22	No_Pain	n/a	3.068	n/a	n/a	375.022
350.537	n/a	ConfirmRating	Rate	22	No_Pain	22	n/a	2.551	15	380.096
350.57	5.935	ITI	Fixation+	23	Pain	n/a	8.129	n/a	n/a	380.129
356.521	3.498	Pic2	Picture	23	Pain	16	4.614	n/a	n/a	386.08
360.02	2.006	Blank	Blank	23	Pain	n/a	2.608	n/a	n/a	389.579
364.634	n/a	ConfirmRating	Rate	23	Pain	16	n/a	2.091	47	394.193
364.662	4.543	ITI	Fixation+	24	No_Pain	n/a	8.531	n/a	n/a	394.221
369.221	3.498	Pic2	Picture	24	No_Pain	38	5.017	n/a	n/a	398.78
372.719	2.006	Blank	Blank	24	No_Pain	n/a	3.011	n/a	n/a	402.278
377.736	n/a	ConfirmRating	Rate	24	No_Pain	38	n/a	2.494	11	407.295
377.759	5.736	ITI	Fixation+	25	No_Pain	n/a	9.411	n/a	n/a	407.318
383.512	3.498	Pic2	Picture	25	No_Pain	21	5.897	n/a	n/a	413.071
387.01	2.006	Blank	Blank	25	No_Pain	n/a	3.891	n/a	n/a	416.569
392.906	n/a	ConfirmRating	Rate	25	No_Pain	21	n/a	3.374	8	422.465
392.928	4.045	ITI	Fixation+	26	Pain	n/a	8.479	n/a	n/a	422.487
396.99	3.498	Pic2	Picture	26	Pain	5	4.965	n/a	n/a	426.549
400.488	2.006	Blank	Blank	26	Pain	n/a	2.959	n/a	n/a	430.047
405.453	n/a	ConfirmRating	Rate	26	Pain	5	n/a	2.443	31	435.012
405.478	4.493	ITI	Fixation+	27	No_Pain	n/a	7.77	n/a	n/a	435.038
409.988	3.498	Pic2	Picture	27	No_Pain	32	4.255	n/a	n/a	439.547
413.486	2.006	Blank	Blank	27	No_Pain	n/a	2.249	n/a	n/a	443.045
417.741	n/a	ConfirmRating	Rate	27	No_Pain	32	n/a	1.732	19	447.3
417.763	5.67	ITI	Fixation+	28	Pain	n/a	7.946	n/a	n/a	447.322
423.45	3.498	Pic2	Picture	28	Pain	13	4.432	n/a	n/a	453.009
426.948	2.006	Blank	Blank	28	Pain	n/a	2.426	n/a	n/a	456.507
431.38	n/a	ConfirmRating	Rate	28	Pain	13	n/a	1.909	22	460.939
431.408	4.393	ITI	Fixation+	29	No_Pain	n/a	7.796	n/a	n/a	460.967
435.818	3.498	Pic2	Picture	29	No_Pain	28	4.282	n/a	n/a	465.377
439.316	2.006	Blank	Blank	29	No_Pain	n/a	2.276	n/a	n/a	468.875
443.597	n/a	ConfirmRating	Rate	29	No_Pain	28	n/a	1.759	14	473.156
