onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.007	120.013	Fixation+	n/a	n/a	45.486
122.134	n/a	Response	2.115	5	167.614
122.158	120.013	Fixation+	n/a	n/a	167.638
246.49	n/a	Response	4.319	6	291.97
246.515	120.013	Fixation+	n/a	n/a	291.995
369.622	n/a	Response	3.094	7	415.102
369.645	120.013	Fixation+	n/a	n/a	415.125
491.312	n/a	Response	1.654	7	536.792
