onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.004	120.014	Fixation+	n/a	n/a	45.769
124.038	n/a	Response	4.02	5	169.803
124.063	120.014	Fixation+	n/a	n/a	169.828
248.776	n/a	Response	4.698	6	294.541
248.802	120.014	Fixation+	n/a	n/a	294.567
371.302	n/a	Response	2.485	7	417.066
371.32	120.014	Fixation+	n/a	n/a	417.085
524.826	n/a	Response	33.492	7	570.591
