onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.016	120.013	Fixation+	n/a	n/a	48.736
128.615	n/a	Response	8.585	5	177.335
128.634	120.013	Fixation+	n/a	n/a	177.354
262.475	n/a	Response	13.827	6	311.195
262.507	120.013	Fixation+	n/a	n/a	311.227
386.215	n/a	Response	3.694	7	434.935
386.235	120.013	Fixation+	n/a	n/a	434.954
515.629	n/a	Response	9.381	7	564.349
