onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.006	120.013	Fixation+	n/a	n/a	42.701
122.278	n/a	Response	2.259	5	164.974
122.307	120.013	Fixation+	n/a	n/a	165.002
245.83	n/a	Response	3.51	6	288.525
245.851	120.013	Fixation+	n/a	n/a	288.546
369.81	n/a	Response	3.945	7	412.505
369.827	120.013	Fixation+	n/a	n/a	412.522
493.067	n/a	Response	3.227	7	535.762
