onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	4.261	ITI	Fixation+	0	No_Pain	n/a	7.263	n/a	n/a	26.056
4.284	3.498	Pic2	Picture	0	No_Pain	24	3.748	n/a	n/a	30.334
7.782	2.006	Blank	Blank	0	No_Pain	n/a	1.742	n/a	n/a	33.832
11.531	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	1.225	0	37.58
11.563	5.056	ITI	Fixation+	1	No_Pain	n/a	7.981	n/a	n/a	37.612
16.636	3.498	Pic2	Picture	1	No_Pain	25	4.467	n/a	n/a	42.685
20.134	2.006	Blank	Blank	1	No_Pain	n/a	2.461	n/a	n/a	46.183
24.6	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	1.944	0	50.65
24.627	4.974	ITI	Fixation+	2	Pain	n/a	7.84	n/a	n/a	50.676
29.617	3.498	Pic2	Picture	2	Pain	19	4.326	n/a	n/a	55.666
33.115	2.006	Blank	Blank	2	Pain	n/a	2.319	n/a	n/a	59.164
37.44	n/a	ConfirmRating	Rate	2	Pain	19	n/a	1.803	0	63.489
37.458	5.885	ITI	Fixation+	3	No_Pain	n/a	6.986	n/a	n/a	63.508
43.36	3.498	Pic2	Picture	3	No_Pain	37	3.471	n/a	n/a	69.41
46.859	2.006	Blank	Blank	3	No_Pain	n/a	1.465	n/a	n/a	72.908
50.33	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	0.956	0	76.379
50.357	5.454	ITI	Fixation+	4	Pain	n/a	9.155	n/a	n/a	76.406
55.828	3.498	Pic2	Picture	4	Pain	2	5.641	n/a	n/a	81.877
59.326	2.006	Blank	Blank	4	Pain	n/a	3.635	n/a	n/a	85.375
64.966	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.118	10	91.016
64.996	5.819	ITI	Fixation+	5	No_Pain	n/a	7.385	n/a	n/a	91.045
70.831	3.498	Pic2	Picture	5	No_Pain	26	3.87	n/a	n/a	96.88
74.329	2.006	Blank	Blank	5	No_Pain	n/a	1.864	n/a	n/a	100.379
78.199	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.347	0	104.248
78.225	5.355	ITI	Fixation+	6	Pain	n/a	6.593	n/a	n/a	104.275
83.597	3.498	Pic2	Picture	6	Pain	12	3.078	n/a	n/a	109.646
87.095	2.006	Blank	Blank	6	Pain	n/a	1.072	n/a	n/a	113.144
90.173	n/a	ConfirmRating	Rate	6	Pain	12	n/a	0.556	0	116.222
90.195	5.985	ITI	Fixation+	7	Pain	n/a	7.061	n/a	n/a	116.244
96.197	3.498	Pic2	Picture	7	Pain	3	3.546	n/a	n/a	122.246
99.695	2.006	Blank	Blank	7	Pain	n/a	1.54	n/a	n/a	125.744
103.241	n/a	ConfirmRating	Rate	7	Pain	3	n/a	1.023	22	129.29
103.259	4.029	ITI	Fixation+	8	No_Pain	n/a	8.354	n/a	n/a	129.308
107.304	3.498	Pic2	Picture	8	No_Pain	30	4.839	n/a	n/a	133.353
110.802	2.006	Blank	Blank	8	No_Pain	n/a	2.833	n/a	n/a	136.852
115.641	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	2.316	0	141.691
115.66	4.692	ITI	Fixation+	9	Pain	n/a	7.829	n/a	n/a	141.709
120.368	3.498	Pic2	Picture	9	Pain	4	4.315	n/a	n/a	146.417
123.866	2.006	Blank	Blank	9	Pain	n/a	2.309	n/a	n/a	149.916
128.181	n/a	ConfirmRating	Rate	9	Pain	4	n/a	1.792	13	154.23
128.21	5.305	ITI	Fixation+	10	No_Pain	n/a	7.436	n/a	n/a	154.259
133.532	3.498	Pic2	Picture	10	No_Pain	28	3.921	n/a	n/a	159.581
137.03	2.006	Blank	Blank	10	No_Pain	n/a	1.915	n/a	n/a	163.079
140.951	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.399	0	167.0
140.976	4.178	ITI	Fixation+	11	Pain	n/a	9.626	n/a	n/a	167.025
145.17	3.498	Pic2	Picture	11	Pain	13	6.111	n/a	n/a	171.219
148.668	2.006	Blank	Blank	11	Pain	n/a	4.105	n/a	n/a	174.717
154.779	n/a	ConfirmRating	Rate	11	Pain	13	n/a	3.589	17	180.829
154.802	5.587	ITI	Fixation+	12	No_Pain	n/a	7.779	n/a	n/a	180.851
160.406	3.498	Pic2	Picture	12	No_Pain	32	4.264	n/a	n/a	186.455
163.904	2.006	Blank	Blank	12	No_Pain	n/a	2.258	n/a	n/a	189.953
168.168	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	1.742	0	194.217
168.198	4.791	ITI	Fixation+	13	Pain	n/a	6.833	n/a	n/a	194.247
173.006	3.498	Pic2	Picture	13	Pain	5	3.318	n/a	n/a	199.055
176.504	2.006	Blank	Blank	13	Pain	n/a	1.312	n/a	n/a	202.553
179.822	n/a	ConfirmRating	Rate	13	Pain	5	n/a	0.796	11	205.871
179.853	5.554	ITI	Fixation+	14	No_Pain	n/a	8.013	n/a	n/a	205.902
185.423	3.498	Pic2	Picture	14	No_Pain	21	4.499	n/a	n/a	211.472
188.921	2.006	Blank	Blank	14	No_Pain	n/a	2.492	n/a	n/a	214.97
193.42	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	1.975	0	219.469
193.447	4.095	ITI	Fixation+	15	No_Pain	n/a	7.842	n/a	n/a	219.496
197.559	3.498	Pic2	Picture	15	No_Pain	38	4.328	n/a	n/a	223.608
201.057	2.006	Blank	Blank	15	No_Pain	n/a	2.322	n/a	n/a	227.106
205.384	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	1.805	0	231.434
205.417	5.355	ITI	Fixation+	16	Pain	n/a	8.94	n/a	n/a	231.466
210.788	3.498	Pic2	Picture	16	Pain	16	5.426	n/a	n/a	236.838
214.286	2.006	Blank	Blank	16	Pain	n/a	3.42	n/a	n/a	240.336
219.712	n/a	ConfirmRating	Rate	16	Pain	16	n/a	2.903	23	245.761
219.741	4.543	ITI	Fixation+	17	No_Pain	n/a	6.9	n/a	n/a	245.79
224.3	3.498	Pic2	Picture	17	No_Pain	22	3.386	n/a	n/a	250.349
227.798	2.006	Blank	Blank	17	No_Pain	n/a	1.38	n/a	n/a	253.847
231.184	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	0.864	0	257.233
231.213	4.344	ITI	Fixation+	18	Pain	n/a	9.139	n/a	n/a	257.263
235.574	3.498	Pic2	Picture	18	Pain	8	5.625	n/a	n/a	261.623
239.072	2.006	Blank	Blank	18	Pain	n/a	3.619	n/a	n/a	265.121
244.697	n/a	ConfirmRating	Rate	18	Pain	8	n/a	3.102	25	270.746
244.725	5.852	ITI	Fixation+	19	Pain	n/a	7.844	n/a	n/a	270.774
250.594	3.498	Pic2	Picture	19	Pain	1	4.329	n/a	n/a	276.643
254.092	2.006	Blank	Blank	19	Pain	n/a	2.323	n/a	n/a	280.141
258.421	n/a	ConfirmRating	Rate	19	Pain	1	n/a	1.807	24	284.47
258.452	15.004	Rest	n/a	19	n/a	n/a	-15.035	n/a	n/a	284.501
273.472	5.322	ITI	Fixation+	20	No_Pain	n/a	7.789	n/a	n/a	299.522
278.811	3.498	Pic2	Picture	20	No_Pain	23	4.275	n/a	n/a	304.86
282.309	2.006	Blank	Blank	20	No_Pain	n/a	2.269	n/a	n/a	308.358
286.584	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	1.752	0	312.633
286.603	5.753	ITI	Fixation+	21	Pain	n/a	7.657	n/a	n/a	312.652
