onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.014	120.014	Fixation+	n/a	n/a	45.504
125.641	n/a	Response	5.613	5	171.131
125.665	120.014	Fixation+	n/a	n/a	171.154
250.154	n/a	Response	4.475	6	295.643
250.172	120.014	Fixation+	n/a	n/a	295.661
378.196	n/a	Response	8.01	7	423.685
378.227	120.014	Fixation+	n/a	n/a	423.716
506.176	n/a	Response	7.935	7	551.665
