onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.004	5.438	ITI	Fixation+	0	Pain	n/a	8.492	n/a	n/a	30.699
5.459	3.498	Pic2	Picture	0	Pain	7	4.977	n/a	n/a	36.153
8.957	2.006	Blank	Blank	0	Pain	n/a	2.971	n/a	n/a	39.651
13.934	n/a	ConfirmRating	Rate	0	Pain	7	n/a	2.455	14	44.629
13.963	5.587	ITI	Fixation+	1	Pain	n/a	9.261	n/a	n/a	44.658
19.567	3.498	Pic2	Picture	1	Pain	15	5.747	n/a	n/a	50.262
23.065	2.006	Blank	Blank	1	Pain	n/a	3.741	n/a	n/a	53.76
28.812	n/a	ConfirmRating	Rate	1	Pain	15	n/a	3.224	29	59.507
28.835	5.488	ITI	Fixation+	2	No_Pain	n/a	7.36	n/a	n/a	59.529
34.339	3.498	Pic2	Picture	2	No_Pain	34	3.846	n/a	n/a	65.034
37.837	2.006	Blank	Blank	2	No_Pain	n/a	1.84	n/a	n/a	68.532
41.683	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.323	0	72.377
41.7	4.277	ITI	Fixation+	3	No_Pain	n/a	8.772	n/a	n/a	72.395
45.994	3.498	Pic2	Picture	3	No_Pain	35	5.257	n/a	n/a	76.689
49.492	2.006	Blank	Blank	3	No_Pain	n/a	3.251	n/a	n/a	80.187
54.75	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.735	0	85.444
54.781	4.659	ITI	Fixation+	4	Pain	n/a	7.681	n/a	n/a	85.475
59.456	3.498	Pic2	Picture	4	Pain	6	4.166	n/a	n/a	90.151
62.954	2.006	Blank	Blank	4	Pain	n/a	2.16	n/a	n/a	93.649
67.12	n/a	ConfirmRating	Rate	4	Pain	6	n/a	1.644	22	97.815
67.149	4.228	ITI	Fixation+	5	No_Pain	n/a	7.994	n/a	n/a	97.843
71.393	3.498	Pic2	Picture	5	No_Pain	29	4.48	n/a	n/a	102.087
74.891	2.006	Blank	Blank	5	No_Pain	n/a	2.474	n/a	n/a	105.585
79.37	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.957	0	110.065
79.4	4.493	ITI	Fixation+	6	No_Pain	n/a	7.203	n/a	n/a	110.095
83.91	3.498	Pic2	Picture	6	No_Pain	39	3.688	n/a	n/a	114.604
87.408	2.006	Blank	Blank	6	No_Pain	n/a	1.682	n/a	n/a	118.103
91.096	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.165	0	121.791
91.122	4.675	ITI	Fixation+	7	Pain	n/a	9.114	n/a	n/a	121.816
95.813	3.498	Pic2	Picture	7	Pain	9	5.6	n/a	n/a	126.508
99.312	2.006	Blank	Blank	7	Pain	n/a	3.594	n/a	n/a	130.006
104.911	n/a	ConfirmRating	Rate	7	Pain	9	n/a	3.077	25	135.606
104.932	4.211	ITI	Fixation+	8	Pain	n/a	9.044	n/a	n/a	135.626
109.159	3.498	Pic2	Picture	8	Pain	14	5.529	n/a	n/a	139.854
112.658	2.006	Blank	Blank	8	Pain	n/a	3.523	n/a	n/a	143.352
118.187	n/a	ConfirmRating	Rate	8	Pain	14	n/a	3.007	20	148.882
118.212	4.625	ITI	Fixation+	9	No_Pain	n/a	7.556	n/a	n/a	148.906
122.854	3.498	Pic2	Picture	9	No_Pain	27	4.041	n/a	n/a	153.548
126.352	2.006	Blank	Blank	9	No_Pain	n/a	2.035	n/a	n/a	157.046
130.393	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	1.519	0	161.087
130.413	5.504	ITI	Fixation+	10	Pain	n/a	7.351	n/a	n/a	161.108
135.934	3.498	Pic2	Picture	10	Pain	20	3.836	n/a	n/a	166.629
139.432	2.006	Blank	Blank	10	Pain	n/a	1.83	n/a	n/a	170.127
143.269	n/a	ConfirmRating	Rate	10	Pain	20	n/a	1.314	27	173.963
143.295	5.919	ITI	Fixation+	11	No_Pain	n/a	7.959	n/a	n/a	173.99
149.231	3.498	Pic2	Picture	11	No_Pain	40	4.444	n/a	n/a	179.925
152.729	2.006	Blank	Blank	11	No_Pain	n/a	2.438	n/a	n/a	183.423
157.173	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	1.922	0	187.867
157.205	5.604	ITI	Fixation+	12	No_Pain	n/a	7.38	n/a	n/a	187.9
162.825	3.498	Pic2	Picture	12	No_Pain	33	3.865	n/a	n/a	193.52
166.323	2.006	Blank	Blank	12	No_Pain	n/a	1.859	n/a	n/a	197.018
170.188	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	1.343	0	200.883
170.219	5.139	ITI	Fixation+	13	Pain	n/a	7.8	n/a	n/a	200.914
175.375	3.498	Pic2	Picture	13	Pain	18	4.286	n/a	n/a	206.07
178.874	2.006	Blank	Blank	13	Pain	n/a	2.28	n/a	n/a	209.568
183.159	n/a	ConfirmRating	Rate	13	Pain	18	n/a	1.763	18	213.854
183.184	5.736	ITI	Fixation+	14	No_Pain	n/a	8.194	n/a	n/a	213.879
188.937	3.498	Pic2	Picture	14	No_Pain	31	4.679	n/a	n/a	219.632
192.435	2.006	Blank	Blank	14	No_Pain	n/a	2.673	n/a	n/a	223.13
197.114	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	2.156	0	227.809
197.143	5.388	ITI	Fixation+	15	Pain	n/a	7.966	n/a	n/a	227.838
202.548	3.498	Pic2	Picture	15	Pain	17	4.452	n/a	n/a	233.243
206.046	2.006	Blank	Blank	15	Pain	n/a	2.446	n/a	n/a	236.741
210.498	n/a	ConfirmRating	Rate	15	Pain	17	n/a	1.929	30	241.193
210.523	4.509	ITI	Fixation+	16	Pain	n/a	7.653	n/a	n/a	241.217
215.049	3.498	Pic2	Picture	16	Pain	11	4.138	n/a	n/a	245.743
218.547	2.006	Blank	Blank	16	Pain	n/a	2.132	n/a	n/a	249.241
222.685	n/a	ConfirmRating	Rate	16	Pain	11	n/a	1.615	23	253.38
222.708	5.372	ITI	Fixation+	17	No_Pain	n/a	7.409	n/a	n/a	253.403
228.096	3.498	Pic2	Picture	17	No_Pain	36	3.894	n/a	n/a	258.791
231.594	2.006	Blank	Blank	17	No_Pain	n/a	1.888	n/a	n/a	262.289
235.489	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	1.372	0	266.183
235.507	4.327	ITI	Fixation+	18	Pain	n/a	7.391	n/a	n/a	266.202
239.851	3.498	Pic2	Picture	18	Pain	10	3.876	n/a	n/a	270.545
243.349	2.006	Blank	Blank	18	Pain	n/a	1.87	n/a	n/a	274.043
247.225	n/a	ConfirmRating	Rate	18	Pain	10	n/a	1.353	30	277.919
247.245	5.438	ITI	Fixation+	19	No_Pain	n/a	6.524	n/a	n/a	277.94
252.699	3.498	Pic2	Picture	19	No_Pain	23	3.009	n/a	n/a	283.394
256.197	2.006	Blank	Blank	19	No_Pain	n/a	1.003	n/a	n/a	286.892
259.207	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	0.487	0	289.901
259.231	15.004	Rest	n/a	19	n/a	n/a	-15.029	n/a	n/a	289.926
274.252	5.554	ITI	Fixation+	20	Pain	n/a	7.435	n/a	n/a	304.946
279.822	3.498	Pic2	Picture	20	Pain	1	3.921	n/a	n/a	310.517
283.321	2.006	Blank	Blank	20	Pain	n/a	1.915	n/a	n/a	314.015
287.241	n/a	ConfirmRating	Rate	20	Pain	1	n/a	1.398	29	317.936
287.266	5.952	ITI	Fixation+	21	Pain	n/a	7.758	n/a	n/a	317.961
293.235	3.498	Pic2	Picture	21	Pain	8	4.243	n/a	n/a	323.929
296.733	2.006	Blank	Blank	21	Pain	n/a	2.237	n/a	n/a	327.427
300.976	n/a	ConfirmRating	Rate	21	Pain	8	n/a	1.72	21	331.671
300.994	4.526	ITI	Fixation+	22	No_Pain	n/a	7.189	n/a	n/a	331.688
305.536	3.498	Pic2	Picture	22	No_Pain	22	3.675	n/a	n/a	336.231
309.034	2.006	Blank	Blank	22	No_Pain	n/a	1.668	n/a	n/a	339.729
312.709	n/a	ConfirmRating	Rate	22	No_Pain	22	n/a	1.152	0	343.404
312.731	4.791	ITI	Fixation+	23	Pain	n/a	7.651	n/a	n/a	343.426
317.539	3.498	Pic2	Picture	23	Pain	16	4.136	n/a	n/a	348.234
321.037	2.006	Blank	Blank	23	Pain	n/a	2.13	n/a	n/a	351.732
325.174	n/a	ConfirmRating	Rate	23	Pain	16	n/a	1.614	25	355.868
325.199	5.72	ITI	Fixation+	24	No_Pain	n/a	7.025	n/a	n/a	355.893
330.935	3.498	Pic2	Picture	24	No_Pain	38	3.51	n/a	n/a	361.63
334.433	2.006	Blank	Blank	24	No_Pain	n/a	1.504	n/a	n/a	365.128
337.944	n/a	ConfirmRating	Rate	24	No_Pain	38	n/a	0.988	0	368.638
337.964	4.261	ITI	Fixation+	25	No_Pain	n/a	7.716	n/a	n/a	368.659
342.242	3.498	Pic2	Picture	25	No_Pain	21	4.202	n/a	n/a	372.936
345.74	2.006	Blank	Blank	25	No_Pain	n/a	2.195	n/a	n/a	376.435
349.942	n/a	ConfirmRating	Rate	25	No_Pain	21	n/a	1.679	0	380.636
349.968	5.421	ITI	Fixation+	26	Pain	n/a	7.891	n/a	n/a	380.662
355.405	3.498	Pic2	Picture	26	Pain	5	4.376	n/a	n/a	386.1
358.904	2.006	Blank	Blank	26	Pain	n/a	2.37	n/a	n/a	389.598
363.279	n/a	ConfirmRating	Rate	26	Pain	5	n/a	1.854	13	393.974
363.297	4.211	ITI	Fixation+	27	No_Pain	n/a	7.156	n/a	n/a	393.992
367.525	3.498	Pic2	Picture	27	No_Pain	32	3.641	n/a	n/a	398.219
371.023	2.006	Blank	Blank	27	No_Pain	n/a	1.635	n/a	n/a	401.717
