onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.009	5.09	ITI	Fixation+	0	No_Pain	n/a	10.785	n/a	n/a	23.868
5.116	3.498	Pic2	Picture	0	No_Pain	24	7.27	n/a	n/a	28.974
8.614	2.006	Blank	Blank	0	No_Pain	n/a	5.264	n/a	n/a	32.472
15.884	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	4.747	0	39.742
15.908	5.803	ITI	Fixation+	1	No_Pain	n/a	8.054	n/a	n/a	39.767
21.727	3.498	Pic2	Picture	1	No_Pain	25	4.539	n/a	n/a	45.586
25.226	2.006	Blank	Blank	1	No_Pain	n/a	2.533	n/a	n/a	49.084
29.764	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.017	4	53.623
29.785	4.924	ITI	Fixation+	2	Pain	n/a	8.093	n/a	n/a	53.644
34.725	3.498	Pic2	Picture	2	Pain	19	4.579	n/a	n/a	58.584
38.223	2.006	Blank	Blank	2	Pain	n/a	2.573	n/a	n/a	62.082
42.802	n/a	ConfirmRating	Rate	2	Pain	19	n/a	2.056	61	66.661
42.832	5.72	ITI	Fixation+	3	No_Pain	n/a	9.011	n/a	n/a	66.691
48.569	3.498	Pic2	Picture	3	No_Pain	37	5.496	n/a	n/a	72.427
52.067	2.006	Blank	Blank	3	No_Pain	n/a	3.49	n/a	n/a	75.925
57.563	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	2.974	18	81.422
57.587	4.94	ITI	Fixation+	4	Pain	n/a	8.5	n/a	n/a	81.446
62.544	3.498	Pic2	Picture	4	Pain	2	4.985	n/a	n/a	86.403
66.043	2.006	Blank	Blank	4	Pain	n/a	2.979	n/a	n/a	89.901
71.028	n/a	ConfirmRating	Rate	4	Pain	2	n/a	2.463	79	94.886
71.049	5.438	ITI	Fixation+	5	No_Pain	n/a	12.968	n/a	n/a	94.908
76.504	3.498	Pic2	Picture	5	No_Pain	26	9.454	n/a	n/a	100.362
80.002	2.006	Blank	Blank	5	No_Pain	n/a	7.447	n/a	n/a	103.861
89.455	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	6.931	17	113.314
89.485	4.841	ITI	Fixation+	6	Pain	n/a	7.695	n/a	n/a	113.344
94.342	3.498	Pic2	Picture	6	Pain	12	4.181	n/a	n/a	118.201
97.841	2.006	Blank	Blank	6	Pain	n/a	2.175	n/a	n/a	121.699
