onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.019	6.002	ITI	Fixation+	0	No_Pain	n/a	12.153	n/a	n/a	30.185
6.037	3.498	Pic2	Picture	0	No_Pain	24	8.638	n/a	n/a	36.203
9.535	2.006	Blank	Blank	0	No_Pain	n/a	6.632	n/a	n/a	39.701
18.174	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	6.116	8	48.339
18.206	5.869	ITI	Fixation+	1	No_Pain	n/a	9.749	n/a	n/a	48.371
24.091	3.498	Pic2	Picture	1	No_Pain	25	6.235	n/a	n/a	54.257
27.59	2.006	Blank	Blank	1	No_Pain	n/a	4.229	n/a	n/a	57.755
33.824	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	3.712	0	63.99
33.856	4.791	ITI	Fixation+	2	Pain	n/a	8.598	n/a	n/a	64.022
38.664	3.498	Pic2	Picture	2	Pain	19	5.083	n/a	n/a	68.83
42.162	2.006	Blank	Blank	2	Pain	n/a	3.077	n/a	n/a	72.328
47.245	n/a	ConfirmRating	Rate	2	Pain	19	n/a	2.56	30	77.411
47.269	4.576	ITI	Fixation+	3	No_Pain	n/a	13.264	n/a	n/a	77.434
51.861	3.498	Pic2	Picture	3	No_Pain	37	9.75	n/a	n/a	82.026
55.359	2.006	Blank	Blank	3	No_Pain	n/a	7.744	n/a	n/a	85.524
65.109	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	7.227	8	95.274
65.14	4.907	ITI	Fixation+	4	Pain	n/a	8.0	n/a	n/a	95.306
70.064	3.498	Pic2	Picture	4	Pain	2	4.485	n/a	n/a	100.23
73.563	2.006	Blank	Blank	4	Pain	n/a	2.479	n/a	n/a	103.728
78.047	n/a	ConfirmRating	Rate	4	Pain	2	n/a	1.962	28	108.213
78.072	4.791	ITI	Fixation+	5	No_Pain	n/a	9.691	n/a	n/a	108.237
82.88	3.498	Pic2	Picture	5	No_Pain	26	6.177	n/a	n/a	113.045
86.378	2.006	Blank	Blank	5	No_Pain	n/a	4.17	n/a	n/a	116.543
92.554	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	3.654	1	122.72
92.578	4.692	ITI	Fixation+	6	Pain	n/a	8.21	n/a	n/a	122.744
97.287	3.498	Pic2	Picture	6	Pain	12	4.695	n/a	n/a	127.452
100.785	2.006	Blank	Blank	6	Pain	n/a	2.689	n/a	n/a	130.95
105.48	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.173	9	135.645
105.51	4.808	ITI	Fixation+	7	Pain	n/a	7.925	n/a	n/a	135.675
110.334	3.498	Pic2	Picture	7	Pain	3	4.41	n/a	n/a	140.5
113.832	2.006	Blank	Blank	7	Pain	n/a	2.404	n/a	n/a	143.998
118.243	n/a	ConfirmRating	Rate	7	Pain	3	n/a	1.888	16	148.408
118.275	5.819	ITI	Fixation+	8	No_Pain	n/a	8.421	n/a	n/a	148.441
124.111	3.498	Pic2	Picture	8	No_Pain	30	4.906	n/a	n/a	154.276
127.609	2.006	Blank	Blank	8	No_Pain	n/a	2.9	n/a	n/a	157.775
132.516	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	2.383	3	162.681
132.533	4.443	ITI	Fixation+	9	Pain	n/a	9.055	n/a	n/a	162.698
136.993	3.498	Pic2	Picture	9	Pain	4	5.54	n/a	n/a	167.158
140.491	2.006	Blank	Blank	9	Pain	n/a	3.534	n/a	n/a	170.656
146.031	n/a	ConfirmRating	Rate	9	Pain	4	n/a	3.018	6	176.197
146.061	5.703	ITI	Fixation+	10	No_Pain	n/a	9.344	n/a	n/a	176.227
151.781	3.498	Pic2	Picture	10	No_Pain	28	5.829	n/a	n/a	181.946
155.279	2.006	Blank	Blank	10	No_Pain	n/a	3.823	n/a	n/a	185.445
161.108	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	3.306	0	191.273
161.131	5.338	ITI	Fixation+	11	Pain	n/a	8.303	n/a	n/a	191.297
166.486	3.498	Pic2	Picture	11	Pain	13	4.788	n/a	n/a	196.652
169.984	2.006	Blank	Blank	11	Pain	n/a	2.782	n/a	n/a	200.15
174.773	n/a	ConfirmRating	Rate	11	Pain	13	n/a	2.266	7	204.938
174.792	5.62	ITI	Fixation+	12	No_Pain	n/a	14.794	n/a	n/a	204.958
180.429	3.498	Pic2	Picture	12	No_Pain	32	11.279	n/a	n/a	210.595
183.927	2.006	Blank	Blank	12	No_Pain	n/a	9.273	n/a	n/a	214.093
195.206	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	8.756	12	225.372
195.234	5.488	ITI	Fixation+	13	Pain	n/a	7.369	n/a	n/a	225.399
200.738	3.498	Pic2	Picture	13	Pain	5	3.854	n/a	n/a	230.904
204.236	2.006	Blank	Blank	13	Pain	n/a	1.848	n/a	n/a	234.402
208.09	n/a	ConfirmRating	Rate	13	Pain	5	n/a	1.331	8	238.256
