onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.014	Fixation+	n/a	n/a	45.056
133.505	n/a	Response	13.476	5	178.546
133.524	120.014	Fixation+	n/a	n/a	178.565
256.294	n/a	Response	2.756	6	301.335
256.324	120.014	Fixation+	n/a	n/a	301.364
381.246	n/a	Response	4.908	7	426.286
381.278	120.014	Fixation+	n/a	n/a	426.319
505.57	n/a	Response	4.278	7	550.611
