onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.003	120.014	Fixation+	n/a	n/a	46.415
124.301	n/a	Response	4.285	5	170.714
124.327	120.013	Fixation+	n/a	n/a	170.739
251.04	n/a	Response	6.7	6	297.452
251.071	120.013	Fixation+	n/a	n/a	297.484
374.709	n/a	Response	3.624	7	421.121
374.732	120.014	Fixation+	n/a	n/a	421.144
497.798	n/a	Response	3.053	7	544.211
