onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.017	4.194	ITI	Fixation+	0	Pain	n/a	13.345	n/a	n/a	31.428
4.228	3.498	Pic2	Picture	0	Pain	7	9.831	n/a	n/a	35.639
7.726	2.006	Blank	Blank	0	Pain	n/a	7.825	n/a	n/a	39.137
17.556	n/a	ConfirmRating	Rate	0	Pain	7	n/a	7.308	13	48.968
17.573	5.405	ITI	Fixation+	1	Pain	n/a	8.077	n/a	n/a	48.985
22.995	3.498	Pic2	Picture	1	Pain	15	4.562	n/a	n/a	54.406
26.493	2.006	Blank	Blank	1	Pain	n/a	2.556	n/a	n/a	57.904
31.055	n/a	ConfirmRating	Rate	1	Pain	15	n/a	2.04	30	62.466
31.085	5.023	ITI	Fixation+	2	No_Pain	n/a	7.802	n/a	n/a	62.496
36.125	3.498	Pic2	Picture	2	No_Pain	34	4.288	n/a	n/a	67.537
39.623	2.006	Blank	Blank	2	No_Pain	n/a	2.282	n/a	n/a	71.035
43.911	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.765	0	75.322
43.933	5.836	ITI	Fixation+	3	No_Pain	n/a	8.377	n/a	n/a	75.345
49.786	3.498	Pic2	Picture	3	No_Pain	35	4.862	n/a	n/a	81.197
53.284	2.006	Blank	Blank	3	No_Pain	n/a	2.856	n/a	n/a	84.695
58.146	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.339	0	89.558
58.175	5.139	ITI	Fixation+	4	Pain	n/a	9.844	n/a	n/a	89.586
63.331	3.498	Pic2	Picture	4	Pain	6	6.329	n/a	n/a	94.742
66.829	2.006	Blank	Blank	4	Pain	n/a	4.323	n/a	n/a	98.24
73.158	n/a	ConfirmRating	Rate	4	Pain	6	n/a	3.807	18	104.57
73.178	4.907	ITI	Fixation+	5	No_Pain	n/a	8.375	n/a	n/a	104.59
78.102	3.498	Pic2	Picture	5	No_Pain	29	4.861	n/a	n/a	109.514
81.6	2.006	Blank	Blank	5	No_Pain	n/a	2.854	n/a	n/a	113.012
86.461	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	2.338	0	117.872
86.491	5.255	ITI	Fixation+	6	No_Pain	n/a	7.422	n/a	n/a	117.903
91.763	3.498	Pic2	Picture	6	No_Pain	39	3.907	n/a	n/a	123.175
95.261	2.006	Blank	Blank	6	No_Pain	n/a	1.901	n/a	n/a	126.673
99.169	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.385	0	130.58
99.191	5.156	ITI	Fixation+	7	Pain	n/a	10.289	n/a	n/a	130.602
104.363	3.498	Pic2	Picture	7	Pain	9	6.774	n/a	n/a	135.775
107.861	2.006	Blank	Blank	7	Pain	n/a	4.768	n/a	n/a	139.273
114.635	n/a	ConfirmRating	Rate	7	Pain	9	n/a	4.251	19	146.047
114.658	4.31	ITI	Fixation+	8	Pain	n/a	8.765	n/a	n/a	146.07
118.985	3.498	Pic2	Picture	8	Pain	14	5.251	n/a	n/a	150.397
122.484	2.006	Blank	Blank	8	Pain	n/a	3.244	n/a	n/a	153.895
