onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.008	120.014	Fixation+	n/a	n/a	44.973
124.727	n/a	Response	4.704	5	169.691
124.747	120.014	Fixation+	n/a	n/a	169.712
249.732	n/a	Response	4.971	6	294.697
249.752	120.014	Fixation+	n/a	n/a	294.716
372.492	n/a	Response	2.727	7	417.457
372.518	120.014	Fixation+	n/a	n/a	417.482
496.321	n/a	Response	3.79	7	541.286
