onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.014	Fixation+	n/a	n/a	47.228
125.324	n/a	Response	5.295	5	172.537
125.351	120.014	Fixation+	n/a	n/a	172.564
247.203	n/a	Response	1.839	6	294.416
247.222	120.014	Fixation+	n/a	n/a	294.435
370.682	n/a	Response	3.446	7	417.895
370.701	120.014	Fixation+	n/a	n/a	417.914
493.991	n/a	Response	3.276	7	541.204
