onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.018	5.255	ITI	Fixation+	0	Pain	n/a	7.365	n/a	n/a	30.964
5.29	3.498	Pic2	Picture	0	Pain	7	3.85	n/a	n/a	36.236
8.788	2.006	Blank	Blank	0	Pain	n/a	1.844	n/a	n/a	39.734
12.639	n/a	ConfirmRating	Rate	0	Pain	7	n/a	1.328	45	43.584
12.668	4.344	ITI	Fixation+	1	Pain	n/a	7.568	n/a	n/a	43.614
17.028	3.498	Pic2	Picture	1	Pain	15	4.053	n/a	n/a	47.974
20.526	2.006	Blank	Blank	1	Pain	n/a	2.047	n/a	n/a	51.472
24.579	n/a	ConfirmRating	Rate	1	Pain	15	n/a	1.53	57	55.525
24.605	4.758	ITI	Fixation+	2	No_Pain	n/a	6.361	n/a	n/a	55.55
29.379	3.498	Pic2	Picture	2	No_Pain	34	2.847	n/a	n/a	60.325
32.877	2.006	Blank	Blank	2	No_Pain	n/a	0.841	n/a	n/a	63.823
35.724	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	0.324	20	66.67
35.746	5.803	ITI	Fixation+	3	No_Pain	n/a	7.637	n/a	n/a	66.691
41.565	3.498	Pic2	Picture	3	No_Pain	35	4.122	n/a	n/a	72.51
45.063	2.006	Blank	Blank	3	No_Pain	n/a	2.116	n/a	n/a	76.008
49.185	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	1.599	20	80.131
49.208	4.907	ITI	Fixation+	4	Pain	n/a	7.875	n/a	n/a	80.153
54.132	3.498	Pic2	Picture	4	Pain	6	4.36	n/a	n/a	85.077
57.63	2.006	Blank	Blank	4	Pain	n/a	2.354	n/a	n/a	88.575
61.99	n/a	ConfirmRating	Rate	4	Pain	6	n/a	1.838	55	92.935
62.006	4.393	ITI	Fixation+	5	No_Pain	n/a	8.136	n/a	n/a	92.952
66.416	3.498	Pic2	Picture	5	No_Pain	29	4.621	n/a	n/a	97.362
69.915	2.006	Blank	Blank	5	No_Pain	n/a	2.615	n/a	n/a	100.86
