onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.006	120.014	Fixation+	n/a	n/a	49.151
122.059	n/a	Response	2.039	5	171.203
122.076	120.014	Fixation+	n/a	n/a	171.221
247.648	n/a	Response	5.558	6	296.792
247.677	120.014	Fixation+	n/a	n/a	296.822
368.683	n/a	Response	0.992	7	417.828
368.702	120.014	Fixation+	n/a	n/a	417.847
492.865	n/a	Response	4.149	7	542.01
