onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.017	120.013	Fixation+	n/a	n/a	45.254
124.644	n/a	Response	4.614	5	169.882
124.672	120.013	Fixation+	n/a	n/a	169.91
248.106	n/a	Response	3.421	6	293.344
248.133	120.013	Fixation+	n/a	n/a	293.371
371.536	n/a	Response	3.389	7	416.773
371.562	120.013	Fixation+	n/a	n/a	416.799
495.667	n/a	Response	4.092	7	540.904
