onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.014	5.803	ITI	Fixation+	0	Pain	n/a	12.827	n/a	n/a	23.653
5.834	3.498	Pic2	Picture	0	Pain	7	9.312	n/a	n/a	29.472
9.332	2.006	Blank	Blank	0	Pain	n/a	7.306	n/a	n/a	32.97
18.644	n/a	ConfirmRating	Rate	0	Pain	7	n/a	6.789	77	42.282
18.666	5.803	ITI	Fixation+	1	Pain	n/a	14.545	n/a	n/a	42.304
24.485	3.498	Pic2	Picture	1	Pain	15	11.03	n/a	n/a	48.123
27.983	2.006	Blank	Blank	1	Pain	n/a	9.024	n/a	n/a	51.621
39.013	n/a	ConfirmRating	Rate	1	Pain	15	n/a	8.508	83	62.651
39.041	5.885	ITI	Fixation+	2	No_Pain	n/a	8.812	n/a	n/a	62.679
44.943	3.498	Pic2	Picture	2	No_Pain	34	5.297	n/a	n/a	68.581
48.441	2.006	Blank	Blank	2	No_Pain	n/a	3.291	n/a	n/a	72.079
53.738	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	2.774	0	77.376
53.763	4.012	ITI	Fixation+	3	No_Pain	n/a	8.647	n/a	n/a	77.401
57.792	3.498	Pic2	Picture	3	No_Pain	35	5.132	n/a	n/a	81.43
61.29	2.006	Blank	Blank	3	No_Pain	n/a	3.126	n/a	n/a	84.928
66.422	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.61	0	90.06
66.446	4.592	ITI	Fixation+	4	Pain	n/a	9.558	n/a	n/a	90.084
71.055	3.498	Pic2	Picture	4	Pain	6	6.043	n/a	n/a	94.693
74.553	2.006	Blank	Blank	4	Pain	n/a	4.037	n/a	n/a	98.191
80.596	n/a	ConfirmRating	Rate	4	Pain	6	n/a	3.52	75	104.234
80.621	5.106	ITI	Fixation+	5	No_Pain	n/a	9.108	n/a	n/a	104.259
85.744	3.498	Pic2	Picture	5	No_Pain	29	5.594	n/a	n/a	109.382
89.242	2.006	Blank	Blank	5	No_Pain	n/a	3.588	n/a	n/a	112.88
94.835	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	3.071	0	118.474
94.862	5.488	ITI	Fixation+	6	No_Pain	n/a	7.777	n/a	n/a	118.5
100.366	3.498	Pic2	Picture	6	No_Pain	39	4.262	n/a	n/a	124.004
103.864	2.006	Blank	Blank	6	No_Pain	n/a	2.256	n/a	n/a	127.502
108.126	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	1.74	0	131.764
108.158	5.604	ITI	Fixation+	7	Pain	n/a	9.409	n/a	n/a	131.796
113.778	3.498	Pic2	Picture	7	Pain	9	5.895	n/a	n/a	137.416
117.276	2.006	Blank	Blank	7	Pain	n/a	3.889	n/a	n/a	140.915
123.171	n/a	ConfirmRating	Rate	7	Pain	9	n/a	3.372	85	146.809
123.195	4.51	ITI	Fixation+	8	Pain	n/a	10.607	n/a	n/a	146.833
127.721	3.498	Pic2	Picture	8	Pain	14	7.093	n/a	n/a	151.359
131.219	2.006	Blank	Blank	8	Pain	n/a	5.087	n/a	n/a	154.857
138.312	n/a	ConfirmRating	Rate	8	Pain	14	n/a	4.57	78	161.95
138.332	5.073	ITI	Fixation+	9	No_Pain	n/a	8.484	n/a	n/a	161.97
143.421	3.498	Pic2	Picture	9	No_Pain	27	4.969	n/a	n/a	167.059
146.919	2.006	Blank	Blank	9	No_Pain	n/a	2.963	n/a	n/a	170.558
151.889	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	2.446	0	175.527
151.91	4.841	ITI	Fixation+	10	Pain	n/a	10.635	n/a	n/a	175.548
156.767	3.498	Pic2	Picture	10	Pain	20	7.12	n/a	n/a	180.405
160.265	2.006	Blank	Blank	10	Pain	n/a	5.114	n/a	n/a	183.903
167.385	n/a	ConfirmRating	Rate	10	Pain	20	n/a	4.597	68	191.024
167.411	5.886	ITI	Fixation+	11	No_Pain	n/a	8.722	n/a	n/a	191.049
173.313	3.498	Pic2	Picture	11	No_Pain	40	5.207	n/a	n/a	196.951
176.811	2.006	Blank	Blank	11	No_Pain	n/a	3.201	n/a	n/a	200.449
182.018	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	2.685	0	205.656
182.05	5.239	ITI	Fixation+	12	No_Pain	n/a	8.105	n/a	n/a	205.688
187.305	3.498	Pic2	Picture	12	No_Pain	33	4.591	n/a	n/a	210.944
190.803	2.006	Blank	Blank	12	No_Pain	n/a	2.584	n/a	n/a	214.442
195.394	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	2.068	0	219.032
195.412	4.029	ITI	Fixation+	13	Pain	n/a	9.836	n/a	n/a	219.05
199.458	3.498	Pic2	Picture	13	Pain	18	6.321	n/a	n/a	223.096
202.956	2.006	Blank	Blank	13	Pain	n/a	4.315	n/a	n/a	226.594
