onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.002	120.014	Fixation+	n/a	n/a	92.173
123.014	n/a	Response	2.998	5	215.185
123.034	120.014	Fixation+	n/a	n/a	215.204
245.98	n/a	Response	2.932	6	338.151
245.999	120.014	Fixation+	n/a	n/a	338.17
369.319	n/a	Response	3.306	7	461.489
369.346	120.014	Fixation+	n/a	n/a	461.516
492.591	n/a	Response	3.232	7	584.762
