onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.013	120.013	Fixation+	n/a	n/a	44.641
128.556	n/a	Response	8.53	5	173.184
128.581	120.013	Fixation+	n/a	n/a	173.209
252.222	n/a	Response	3.629	6	296.85
252.241	120.013	Fixation+	n/a	n/a	296.869
375.774	n/a	Response	3.519	7	420.402
375.802	120.013	Fixation+	n/a	n/a	420.43
498.876	n/a	Response	3.061	7	543.504
