onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	5.786	ITI	Fixation+	0	Pain	n/a	12.08	n/a	n/a	30.35
5.81	3.498	Pic2	Picture	0	Pain	7	8.565	n/a	n/a	36.153
9.308	2.006	Blank	Blank	0	Pain	n/a	6.559	n/a	n/a	39.651
17.873	n/a	ConfirmRating	Rate	0	Pain	7	n/a	6.043	93	48.216
17.896	4.775	ITI	Fixation+	1	Pain	n/a	10.724	n/a	n/a	48.239
22.687	3.498	Pic2	Picture	1	Pain	15	7.21	n/a	n/a	53.03
26.185	2.006	Blank	Blank	1	Pain	n/a	5.204	n/a	n/a	56.528
33.395	n/a	ConfirmRating	Rate	1	Pain	15	n/a	4.687	89	63.738
33.413	4.476	ITI	Fixation+	2	No_Pain	n/a	11.458	n/a	n/a	63.756
37.906	3.498	Pic2	Picture	2	No_Pain	34	7.943	n/a	n/a	68.249
41.404	2.006	Blank	Blank	2	No_Pain	n/a	5.937	n/a	n/a	71.747
49.348	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	5.421	0	79.69
49.379	4.957	ITI	Fixation+	3	No_Pain	n/a	8.431	n/a	n/a	79.722
54.352	3.498	Pic2	Picture	3	No_Pain	35	4.916	n/a	n/a	84.695
57.85	2.006	Blank	Blank	3	No_Pain	n/a	2.91	n/a	n/a	88.193
62.766	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	2.394	0	93.109
62.791	5.239	ITI	Fixation+	4	Pain	n/a	10.963	n/a	n/a	93.134
68.046	3.498	Pic2	Picture	4	Pain	6	7.449	n/a	n/a	98.389
71.544	2.006	Blank	Blank	4	Pain	n/a	5.443	n/a	n/a	101.887
78.993	n/a	ConfirmRating	Rate	4	Pain	6	n/a	4.926	78	109.336
79.022	4.924	ITI	Fixation+	5	No_Pain	n/a	9.301	n/a	n/a	109.364
83.962	3.498	Pic2	Picture	5	No_Pain	29	5.787	n/a	n/a	114.305
87.46	2.006	Blank	Blank	5	No_Pain	n/a	3.781	n/a	n/a	117.803
93.247	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	3.264	0	123.59
93.279	5.736	ITI	Fixation+	6	No_Pain	n/a	10.772	n/a	n/a	123.622
99.032	3.498	Pic2	Picture	6	No_Pain	39	7.257	n/a	n/a	129.375
102.53	2.006	Blank	Blank	6	No_Pain	n/a	5.251	n/a	n/a	132.873
109.788	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	4.735	0	140.13
109.808	4.642	ITI	Fixation+	7	Pain	n/a	9.682	n/a	n/a	140.151
114.467	3.498	Pic2	Picture	7	Pain	9	6.167	n/a	n/a	144.81
117.965	2.006	Blank	Blank	7	Pain	n/a	4.161	n/a	n/a	148.308
124.132	n/a	ConfirmRating	Rate	7	Pain	9	n/a	3.645	89	154.475
124.165	4.609	ITI	Fixation+	8	Pain	n/a	11.625	n/a	n/a	154.508
128.791	3.498	Pic2	Picture	8	Pain	14	8.11	n/a	n/a	159.133
132.289	2.006	Blank	Blank	8	Pain	n/a	6.104	n/a	n/a	162.632
140.399	n/a	ConfirmRating	Rate	8	Pain	14	n/a	5.587	80	170.742
140.429	5.206	ITI	Fixation+	9	No_Pain	n/a	8.802	n/a	n/a	170.772
145.651	3.498	Pic2	Picture	9	No_Pain	27	5.287	n/a	n/a	175.994
149.149	2.006	Blank	Blank	9	No_Pain	n/a	3.281	n/a	n/a	179.492
154.437	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	2.765	0	184.78
154.455	4.36	ITI	Fixation+	10	Pain	n/a	13.458	n/a	n/a	184.797
158.831	3.498	Pic2	Picture	10	Pain	20	9.943	n/a	n/a	189.174
162.329	2.006	Blank	Blank	10	Pain	n/a	7.937	n/a	n/a	192.672
172.272	n/a	ConfirmRating	Rate	10	Pain	20	n/a	7.421	90	202.615
172.293	4.36	ITI	Fixation+	11	No_Pain	n/a	8.046	n/a	n/a	202.636
176.67	3.498	Pic2	Picture	11	No_Pain	40	4.531	n/a	n/a	207.013
180.168	2.006	Blank	Blank	11	No_Pain	n/a	2.525	n/a	n/a	210.511
184.699	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	2.008	0	215.042
184.727	5.653	ITI	Fixation+	12	No_Pain	n/a	8.362	n/a	n/a	215.07
190.397	3.498	Pic2	Picture	12	No_Pain	33	4.848	n/a	n/a	220.74
193.895	2.006	Blank	Blank	12	No_Pain	n/a	2.842	n/a	n/a	224.238
198.743	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	2.325	0	229.086
198.769	4.559	ITI	Fixation+	13	Pain	n/a	8.202	n/a	n/a	229.112
203.345	3.498	Pic2	Picture	13	Pain	18	4.687	n/a	n/a	233.688
206.843	2.006	Blank	Blank	13	Pain	n/a	2.681	n/a	n/a	237.186
211.531	n/a	ConfirmRating	Rate	13	Pain	18	n/a	2.165	100	241.873
211.552	4.808	ITI	Fixation+	14	No_Pain	n/a	8.998	n/a	n/a	241.894
216.376	3.498	Pic2	Picture	14	No_Pain	31	5.483	n/a	n/a	246.719
219.874	2.006	Blank	Blank	14	No_Pain	n/a	3.477	n/a	n/a	250.217
225.357	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	2.961	0	255.7
225.378	4.543	ITI	Fixation+	15	Pain	n/a	10.277	n/a	n/a	255.721
229.937	3.498	Pic2	Picture	15	Pain	17	6.763	n/a	n/a	260.28
233.435	2.006	Blank	Blank	15	Pain	n/a	4.757	n/a	n/a	263.778
240.198	n/a	ConfirmRating	Rate	15	Pain	17	n/a	4.24	87	270.541
240.216	5.836	ITI	Fixation+	16	Pain	n/a	9.184	n/a	n/a	270.559
246.068	3.498	Pic2	Picture	16	Pain	11	5.669	n/a	n/a	276.411
249.566	2.006	Blank	Blank	16	Pain	n/a	3.663	n/a	n/a	279.909
255.236	n/a	ConfirmRating	Rate	16	Pain	11	n/a	3.147	89	285.579
255.253	5.471	ITI	Fixation+	17	No_Pain	n/a	8.947	n/a	n/a	285.596
260.741	3.498	Pic2	Picture	17	No_Pain	36	5.432	n/a	n/a	291.083
264.239	2.006	Blank	Blank	17	No_Pain	n/a	3.426	n/a	n/a	294.582
269.671	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	2.909	0	300.013
269.693	4.045	ITI	Fixation+	18	Pain	n/a	10.061	n/a	n/a	300.036
273.755	3.498	Pic2	Picture	18	Pain	10	6.546	n/a	n/a	304.098
277.253	2.006	Blank	Blank	18	Pain	n/a	4.54	n/a	n/a	307.596
283.799	n/a	ConfirmRating	Rate	18	Pain	10	n/a	4.024	78	314.142
283.818	4.277	ITI	Fixation+	19	No_Pain	n/a	9.127	n/a	n/a	314.161
288.112	3.498	Pic2	Picture	19	No_Pain	23	5.612	n/a	n/a	318.455
291.61	2.006	Blank	Blank	19	No_Pain	n/a	3.606	n/a	n/a	321.953
297.222	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	3.089	0	327.565
297.247	15.004	Rest	n/a	19	n/a	n/a	-15.029	n/a	n/a	327.59
312.267	4.609	ITI	Fixation+	20	Pain	n/a	8.887	n/a	n/a	342.61
316.893	3.498	Pic2	Picture	20	Pain	1	5.372	n/a	n/a	347.235
320.391	2.006	Blank	Blank	20	Pain	n/a	3.366	n/a	n/a	350.733
325.762	n/a	ConfirmRating	Rate	20	Pain	1	n/a	2.849	86	356.105
325.795	5.056	ITI	Fixation+	21	Pain	n/a	10.047	n/a	n/a	356.138
330.868	3.498	Pic2	Picture	21	Pain	8	6.533	n/a	n/a	361.211
334.367	2.006	Blank	Blank	21	Pain	n/a	4.527	n/a	n/a	364.709
340.899	n/a	ConfirmRating	Rate	21	Pain	8	n/a	4.01	90	371.242
340.932	5.338	ITI	Fixation+	22	No_Pain	n/a	8.606	n/a	n/a	371.274
346.287	3.498	Pic2	Picture	22	No_Pain	22	5.091	n/a	n/a	376.629
349.785	2.006	Blank	Blank	22	No_Pain	n/a	3.085	n/a	n/a	380.127
354.876	n/a	ConfirmRating	Rate	22	No_Pain	22	n/a	2.568	1	385.219
354.908	4.211	ITI	Fixation+	23	Pain	n/a	8.992	n/a	n/a	385.25
359.135	3.498	Pic2	Picture	23	Pain	16	5.478	n/a	n/a	389.478
362.633	2.006	Blank	Blank	23	Pain	n/a	3.471	n/a	n/a	392.976
368.111	n/a	ConfirmRating	Rate	23	Pain	16	n/a	2.955	92	398.454
368.137	4.078	ITI	Fixation+	24	No_Pain	n/a	7.964	n/a	n/a	398.48
372.232	3.498	Pic2	Picture	24	No_Pain	38	4.449	n/a	n/a	402.575
375.73	2.006	Blank	Blank	24	No_Pain	n/a	2.443	n/a	n/a	406.073
380.179	n/a	ConfirmRating	Rate	24	No_Pain	38	n/a	1.927	0	410.522
380.207	4.41	ITI	Fixation+	25	No_Pain	n/a	8.622	n/a	n/a	410.549
384.633	3.498	Pic2	Picture	25	No_Pain	21	5.107	n/a	n/a	414.976
388.131	2.006	Blank	Blank	25	No_Pain	n/a	3.101	n/a	n/a	418.474
393.238	n/a	ConfirmRating	Rate	25	No_Pain	21	n/a	2.585	0	423.581
393.271	5.09	ITI	Fixation+	26	Pain	n/a	8.207	n/a	n/a	423.613
398.377	3.498	Pic2	Picture	26	Pain	5	4.692	n/a	n/a	428.72
401.875	2.006	Blank	Blank	26	Pain	n/a	2.686	n/a	n/a	432.218
406.567	n/a	ConfirmRating	Rate	26	Pain	5	n/a	2.169	86	436.91
406.6	5.355	ITI	Fixation+	27	No_Pain	n/a	7.422	n/a	n/a	436.943
411.971	3.498	Pic2	Picture	27	No_Pain	32	3.907	n/a	n/a	442.314
415.469	2.006	Blank	Blank	27	No_Pain	n/a	1.901	n/a	n/a	445.812
419.377	n/a	ConfirmRating	Rate	27	No_Pain	32	n/a	1.385	0	449.72
419.399	5.04	ITI	Fixation+	28	Pain	n/a	9.883	n/a	n/a	449.741
424.455	3.498	Pic2	Picture	28	Pain	13	6.368	n/a	n/a	454.798
427.953	2.006	Blank	Blank	28	Pain	n/a	4.362	n/a	n/a	458.296
434.322	n/a	ConfirmRating	Rate	28	Pain	13	n/a	3.846	86	464.664
434.353	5.769	ITI	Fixation+	29	No_Pain	n/a	7.583	n/a	n/a	464.695
440.139	3.498	Pic2	Picture	29	No_Pain	28	4.069	n/a	n/a	470.481
443.637	2.006	Blank	Blank	29	No_Pain	n/a	2.063	n/a	n/a	473.979
447.705	n/a	ConfirmRating	Rate	29	No_Pain	28	n/a	1.546	0	478.048
447.732	5.637	ITI	Fixation+	30	Pain	n/a	8.624	n/a	n/a	478.075
453.385	3.498	Pic2	Picture	30	Pain	4	5.109	n/a	n/a	483.728
456.883	2.006	Blank	Blank	30	Pain	n/a	3.103	n/a	n/a	487.226
461.992	n/a	ConfirmRating	Rate	30	Pain	4	n/a	2.586	92	492.335
462.022	5.703	ITI	Fixation+	31	No_Pain	n/a	8.035	n/a	n/a	492.365
467.742	3.498	Pic2	Picture	31	No_Pain	30	4.52	n/a	n/a	498.085
471.24	2.006	Blank	Blank	31	No_Pain	n/a	2.514	n/a	n/a	501.583
475.761	n/a	ConfirmRating	Rate	31	No_Pain	30	n/a	1.998	0	506.104
475.783	4.891	ITI	Fixation+	32	Pain	n/a	6.997	n/a	n/a	506.126
480.69	3.498	Pic2	Picture	32	Pain	3	3.482	n/a	n/a	511.033
484.188	2.006	Blank	Blank	32	Pain	n/a	1.476	n/a	n/a	514.531
487.67	n/a	ConfirmRating	Rate	32	Pain	3	n/a	0.96	83	518.013
487.703	4.625	ITI	Fixation+	33	Pain	n/a	8.081	n/a	n/a	518.046
492.345	3.498	Pic2	Picture	33	Pain	12	4.566	n/a	n/a	522.688
495.843	2.006	Blank	Blank	33	Pain	n/a	2.56	n/a	n/a	526.186
500.409	n/a	ConfirmRating	Rate	33	Pain	12	n/a	2.044	89	530.752
500.435	5.272	ITI	Fixation+	34	No_Pain	n/a	7.593	n/a	n/a	530.778
505.724	3.498	Pic2	Picture	34	No_Pain	26	4.078	n/a	n/a	536.067
509.222	2.006	Blank	Blank	34	No_Pain	n/a	2.072	n/a	n/a	539.565
513.3	n/a	ConfirmRating	Rate	34	No_Pain	26	n/a	1.555	0	543.643
513.317	4.543	ITI	Fixation+	35	Pain	n/a	11.027	n/a	n/a	543.66
517.876	3.498	Pic2	Picture	35	Pain	2	7.513	n/a	n/a	548.219
521.374	2.006	Blank	Blank	35	Pain	n/a	5.507	n/a	n/a	551.717
528.887	n/a	ConfirmRating	Rate	35	Pain	2	n/a	4.99	98	559.23
528.918	4.692	ITI	Fixation+	36	No_Pain	n/a	7.569	n/a	n/a	559.26
533.626	3.498	Pic2	Picture	36	No_Pain	37	4.054	n/a	n/a	563.969
537.124	2.006	Blank	Blank	36	No_Pain	n/a	2.048	n/a	n/a	567.467
541.178	n/a	ConfirmRating	Rate	36	No_Pain	37	n/a	1.532	0	571.521
541.202	4.625	ITI	Fixation+	37	Pain	n/a	8.43	n/a	n/a	571.545
545.844	3.498	Pic2	Picture	37	Pain	19	4.916	n/a	n/a	576.187
549.342	2.006	Blank	Blank	37	Pain	n/a	2.91	n/a	n/a	579.685
554.258	n/a	ConfirmRating	Rate	37	Pain	19	n/a	2.394	100	584.601
554.283	5.968	ITI	Fixation+	38	No_Pain	n/a	8.548	n/a	n/a	584.626
560.268	3.498	Pic2	Picture	38	No_Pain	25	5.033	n/a	n/a	590.611
563.766	2.006	Blank	Blank	38	No_Pain	n/a	3.027	n/a	n/a	594.109
568.799	n/a	ConfirmRating	Rate	38	No_Pain	25	n/a	2.51	0	599.142
568.822	5.222	ITI	Fixation+	39	No_Pain	n/a	7.9	n/a	n/a	599.165
574.061	3.498	Pic2	Picture	39	No_Pain	24	4.385	n/a	n/a	604.404
577.559	2.006	Blank	Blank	39	No_Pain	n/a	2.379	n/a	n/a	607.902
581.945	n/a	ConfirmRating	Rate	39	No_Pain	24	n/a	1.863	0	612.288
