onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.014	120.014	Fixation+	n/a	n/a	44.84
127.181	n/a	Response	7.153	5	172.008
127.207	120.014	Fixation+	n/a	n/a	172.034
250.95	n/a	Response	3.728	6	295.776
250.969	120.014	Fixation+	n/a	n/a	295.795
374.179	n/a	Response	3.196	7	419.005
374.199	120.014	Fixation+	n/a	n/a	419.026
496.316	n/a	Response	2.103	7	541.143
