onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.007	120.014	Fixation+	n/a	n/a	40.016
124.855	n/a	Response	4.834	5	164.864
124.879	120.014	Fixation+	n/a	n/a	164.887
253.091	n/a	Response	8.198	6	293.1
253.116	120.014	Fixation+	n/a	n/a	293.125
381.217	n/a	Response	8.087	7	421.226
381.237	120.014	Fixation+	n/a	n/a	421.246
505.86	n/a	Response	4.61	7	545.869
