onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	5.604	ITI	Fixation+	0	No_Pain	n/a	11.682	n/a	n/a	25.029
5.627	3.498	Pic2	Picture	0	No_Pain	24	8.167	n/a	n/a	30.649
9.125	2.006	Blank	Blank	0	No_Pain	n/a	6.161	n/a	n/a	34.147
17.292	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	5.645	0	42.314
17.315	5.62	ITI	Fixation+	1	No_Pain	n/a	7.837	n/a	n/a	42.337
22.952	3.498	Pic2	Picture	1	No_Pain	25	4.322	n/a	n/a	47.974
26.45	2.006	Blank	Blank	1	No_Pain	n/a	2.316	n/a	n/a	51.472
30.772	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	1.8	0	55.794
30.794	4.625	ITI	Fixation+	2	Pain	n/a	12.566	n/a	n/a	55.816
35.436	3.498	Pic2	Picture	2	Pain	19	9.051	n/a	n/a	60.458
38.934	2.006	Blank	Blank	2	Pain	n/a	7.045	n/a	n/a	63.956
47.985	n/a	ConfirmRating	Rate	2	Pain	19	n/a	6.528	41	73.007
48.002	4.841	ITI	Fixation+	3	No_Pain	n/a	9.902	n/a	n/a	73.024
52.86	3.498	Pic2	Picture	3	No_Pain	37	6.387	n/a	n/a	77.882
56.358	2.006	Blank	Blank	3	No_Pain	n/a	4.381	n/a	n/a	81.38
62.746	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	3.865	0	87.767
62.774	4.858	ITI	Fixation+	4	Pain	n/a	7.822	n/a	n/a	87.796
67.648	3.498	Pic2	Picture	4	Pain	2	4.307	n/a	n/a	92.67
71.146	2.006	Blank	Blank	4	Pain	n/a	2.301	n/a	n/a	96.168
75.453	n/a	ConfirmRating	Rate	4	Pain	2	n/a	1.784	78	100.475
75.474	5.189	ITI	Fixation+	5	No_Pain	n/a	8.103	n/a	n/a	100.495
80.679	3.498	Pic2	Picture	5	No_Pain	26	4.588	n/a	n/a	105.701
84.177	2.006	Blank	Blank	5	No_Pain	n/a	2.582	n/a	n/a	109.199
88.765	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	2.066	12	113.787
88.786	4.708	ITI	Fixation+	6	Pain	n/a	8.056	n/a	n/a	113.808
93.511	3.498	Pic2	Picture	6	Pain	12	4.542	n/a	n/a	118.533
97.009	2.006	Blank	Blank	6	Pain	n/a	2.536	n/a	n/a	122.031
101.551	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.02	22	126.573
