onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.007	120.013	Fixation+	n/a	n/a	54.638
123.002	n/a	Response	2.982	5	177.633
123.021	120.013	Fixation+	n/a	n/a	177.652
245.603	n/a	Response	2.569	6	300.234
245.621	120.013	Fixation+	n/a	n/a	300.252
369.198	n/a	Response	3.564	7	423.829
369.215	120.013	Fixation+	n/a	n/a	423.846
492.561	n/a	Response	3.333	7	547.192
