onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.003	120.014	Fixation+	n/a	n/a	46.117
133.992	n/a	Response	13.975	5	180.106
134.009	120.014	Fixation+	n/a	n/a	180.123
256.412	n/a	Response	2.389	6	302.526
256.444	120.014	Fixation+	n/a	n/a	302.558
388.955	n/a	Response	12.497	7	435.069
388.975	120.014	Fixation+	n/a	n/a	435.089
523.754	n/a	Response	14.765	7	569.868
