onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.016	5.836	ITI	Fixation+	0	No_Pain	n/a	10.594	n/a	n/a	31.047
5.868	3.498	Pic2	Picture	0	No_Pain	24	7.079	n/a	n/a	36.899
9.367	2.006	Blank	Blank	0	No_Pain	n/a	5.073	n/a	n/a	40.397
16.446	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	4.557	0	47.476
16.462	4.244	ITI	Fixation+	1	No_Pain	n/a	7.835	n/a	n/a	47.493
20.723	3.498	Pic2	Picture	1	No_Pain	25	4.32	n/a	n/a	51.754
24.221	2.006	Blank	Blank	1	No_Pain	n/a	2.314	n/a	n/a	55.252
28.541	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	1.797	0	59.572
28.565	5.106	ITI	Fixation+	2	Pain	n/a	11.924	n/a	n/a	59.596
33.688	3.498	Pic2	Picture	2	Pain	19	8.409	n/a	n/a	64.718
37.186	2.006	Blank	Blank	2	Pain	n/a	6.403	n/a	n/a	68.216
45.595	n/a	ConfirmRating	Rate	2	Pain	19	n/a	5.886	55	76.626
45.625	5.653	ITI	Fixation+	3	No_Pain	n/a	8.127	n/a	n/a	76.655
51.294	3.498	Pic2	Picture	3	No_Pain	37	4.612	n/a	n/a	82.325
54.792	2.006	Blank	Blank	3	No_Pain	n/a	2.606	n/a	n/a	85.823
59.405	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	2.09	0	90.435
59.435	4.46	ITI	Fixation+	4	Pain	n/a	8.98	n/a	n/a	90.465
63.911	3.498	Pic2	Picture	4	Pain	2	5.466	n/a	n/a	94.942
67.409	2.006	Blank	Blank	4	Pain	n/a	3.46	n/a	n/a	98.44
72.875	n/a	ConfirmRating	Rate	4	Pain	2	n/a	2.943	23	103.905
72.897	5.173	ITI	Fixation+	5	No_Pain	n/a	6.608	n/a	n/a	103.927
78.086	3.498	Pic2	Picture	5	No_Pain	26	3.094	n/a	n/a	109.116
81.584	2.006	Blank	Blank	5	No_Pain	n/a	1.088	n/a	n/a	112.615
84.678	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	0.571	0	115.708
84.701	4.907	ITI	Fixation+	6	Pain	n/a	9.74	n/a	n/a	115.731
89.625	3.498	Pic2	Picture	6	Pain	12	6.226	n/a	n/a	120.655
93.123	2.006	Blank	Blank	6	Pain	n/a	4.219	n/a	n/a	124.153
99.348	n/a	ConfirmRating	Rate	6	Pain	12	n/a	3.702	17	130.379
99.373	4.509	ITI	Fixation+	7	Pain	n/a	6.86	n/a	n/a	130.404
103.899	3.498	Pic2	Picture	7	Pain	3	3.345	n/a	n/a	134.93
107.397	2.006	Blank	Blank	7	Pain	n/a	1.339	n/a	n/a	138.428
110.742	n/a	ConfirmRating	Rate	7	Pain	3	n/a	0.822	53	141.773
110.763	5.571	ITI	Fixation+	8	No_Pain	n/a	7.524	n/a	n/a	141.793
116.35	3.498	Pic2	Picture	8	No_Pain	30	4.009	n/a	n/a	147.38
119.848	2.006	Blank	Blank	8	No_Pain	n/a	2.003	n/a	n/a	150.878
123.857	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	1.486	0	154.887
123.876	5.488	ITI	Fixation+	9	Pain	n/a	8.197	n/a	n/a	154.907
129.381	3.498	Pic2	Picture	9	Pain	4	4.682	n/a	n/a	160.411
132.879	2.006	Blank	Blank	9	Pain	n/a	2.676	n/a	n/a	163.909
137.561	n/a	ConfirmRating	Rate	9	Pain	4	n/a	2.16	11	168.591
137.587	5.255	ITI	Fixation+	10	No_Pain	n/a	7.799	n/a	n/a	168.618
142.859	3.498	Pic2	Picture	10	No_Pain	28	4.284	n/a	n/a	173.89
146.357	2.006	Blank	Blank	10	No_Pain	n/a	2.278	n/a	n/a	177.388
150.642	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.762	0	181.672
150.668	6.002	ITI	Fixation+	11	Pain	n/a	7.852	n/a	n/a	181.698
156.686	3.498	Pic2	Picture	11	Pain	13	4.337	n/a	n/a	187.716
160.184	2.006	Blank	Blank	11	Pain	n/a	2.331	n/a	n/a	191.215
164.521	n/a	ConfirmRating	Rate	11	Pain	13	n/a	1.814	3	195.552
164.544	5.372	ITI	Fixation+	12	No_Pain	n/a	7.891	n/a	n/a	195.575
169.932	3.498	Pic2	Picture	12	No_Pain	32	4.377	n/a	n/a	200.963
173.43	2.006	Blank	Blank	12	No_Pain	n/a	2.371	n/a	n/a	204.461
