onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.007	120.014	Fixation+	n/a	n/a	45.039
125.986	n/a	Response	5.964	5	171.018
126.006	120.014	Fixation+	n/a	n/a	171.039
256.346	n/a	Response	10.326	6	301.379
256.366	120.014	Fixation+	n/a	n/a	301.399
384.006	n/a	Response	7.625	7	429.039
384.023	120.014	Fixation+	n/a	n/a	429.056
509.154	n/a	Response	5.116	7	554.186
