onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.01	4.941	ITI	Fixation+	0	Pain	n/a	13.609	n/a	n/a	25.41
4.967	3.498	Pic2	Picture	0	Pain	7	10.094	n/a	n/a	30.367
8.465	2.006	Blank	Blank	0	Pain	n/a	8.088	n/a	n/a	33.865
18.559	n/a	ConfirmRating	Rate	0	Pain	7	n/a	7.572	49	43.959
18.578	4.062	ITI	Fixation+	1	Pain	n/a	7.671	n/a	n/a	43.978
22.657	3.498	Pic2	Picture	1	Pain	15	4.156	n/a	n/a	48.057
26.155	2.006	Blank	Blank	1	Pain	n/a	2.15	n/a	n/a	51.555
30.311	n/a	ConfirmRating	Rate	1	Pain	15	n/a	1.634	60	55.711
30.332	4.211	ITI	Fixation+	2	No_Pain	n/a	7.849	n/a	n/a	55.733
34.56	3.498	Pic2	Picture	2	No_Pain	34	4.335	n/a	n/a	59.96
38.058	2.006	Blank	Blank	2	No_Pain	n/a	2.329	n/a	n/a	63.458
42.393	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	1.812	0	67.793
42.419	5.388	ITI	Fixation+	3	No_Pain	n/a	14.475	n/a	n/a	67.819
47.823	3.498	Pic2	Picture	3	No_Pain	35	10.96	n/a	n/a	73.223
51.321	2.006	Blank	Blank	3	No_Pain	n/a	8.954	n/a	n/a	76.721
62.282	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	8.437	0	87.682
62.313	4.294	ITI	Fixation+	4	Pain	n/a	10.043	n/a	n/a	87.713
66.624	3.498	Pic2	Picture	4	Pain	6	6.529	n/a	n/a	92.024
70.122	2.006	Blank	Blank	4	Pain	n/a	4.523	n/a	n/a	95.522
76.65	n/a	ConfirmRating	Rate	4	Pain	6	n/a	4.006	58	102.05
76.67	4.642	ITI	Fixation+	5	No_Pain	n/a	8.397	n/a	n/a	102.07
81.329	3.498	Pic2	Picture	5	No_Pain	29	4.882	n/a	n/a	106.729
84.827	2.006	Blank	Blank	5	No_Pain	n/a	2.876	n/a	n/a	110.227
89.709	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	2.36	6	115.109
89.734	4.294	ITI	Fixation+	6	No_Pain	n/a	6.641	n/a	n/a	115.135
94.045	3.498	Pic2	Picture	6	No_Pain	39	3.126	n/a	n/a	119.445
97.543	2.006	Blank	Blank	6	No_Pain	n/a	1.12	n/a	n/a	122.943
100.669	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	0.604	0	126.069
100.693	4.493	ITI	Fixation+	7	Pain	n/a	8.702	n/a	n/a	126.093
105.202	3.498	Pic2	Picture	7	Pain	9	5.187	n/a	n/a	130.602
108.7	2.006	Blank	Blank	7	Pain	n/a	3.181	n/a	n/a	134.101
113.888	n/a	ConfirmRating	Rate	7	Pain	9	n/a	2.664	40	139.288
113.906	5.454	ITI	Fixation+	8	Pain	n/a	7.841	n/a	n/a	139.306
119.377	3.498	Pic2	Picture	8	Pain	14	4.326	n/a	n/a	144.777
122.875	2.006	Blank	Blank	8	Pain	n/a	2.32	n/a	n/a	148.275
127.202	n/a	ConfirmRating	Rate	8	Pain	14	n/a	1.803	47	152.602
127.219	4.941	ITI	Fixation+	9	No_Pain	n/a	6.747	n/a	n/a	152.619
132.176	3.498	Pic2	Picture	9	No_Pain	27	3.232	n/a	n/a	157.576
135.674	2.006	Blank	Blank	9	No_Pain	n/a	1.226	n/a	n/a	161.074
