onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.012	120.013	Fixation+	n/a	n/a	53.229
125.006	n/a	Response	4.981	5	178.223
125.032	120.013	Fixation+	n/a	n/a	178.249
249.377	n/a	Response	4.332	6	302.594
249.405	120.013	Fixation+	n/a	n/a	302.622
377.185	n/a	Response	7.767	7	430.402
377.21	120.013	Fixation+	n/a	n/a	430.427
501.496	n/a	Response	4.272	7	554.713
