onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.007	120.014	Fixation+	n/a	n/a	47.195
125.32	n/a	Response	5.299	5	172.507
125.343	120.014	Fixation+	n/a	n/a	172.53
252.34	n/a	Response	6.984	6	299.528
252.37	120.014	Fixation+	n/a	n/a	299.557
375.405	n/a	Response	3.021	7	422.593
375.434	120.014	Fixation+	n/a	n/a	422.622
503.89	n/a	Response	8.441	7	551.077
