onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.016	5.106	ITI	Fixation+	0	No_Pain	n/a	8.277	n/a	n/a	31.229
5.139	3.498	Pic2	Picture	0	No_Pain	24	4.762	n/a	n/a	36.352
8.637	2.006	Blank	Blank	0	No_Pain	n/a	2.756	n/a	n/a	39.85
13.399	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	2.24	0	44.612
13.429	5.073	ITI	Fixation+	1	No_Pain	n/a	6.827	n/a	n/a	44.642
18.518	3.498	Pic2	Picture	1	No_Pain	25	3.312	n/a	n/a	49.731
22.017	2.006	Blank	Blank	1	No_Pain	n/a	1.306	n/a	n/a	53.229
25.328	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	0.789	0	56.541
25.349	4.692	ITI	Fixation+	2	Pain	n/a	8.057	n/a	n/a	56.562
30.057	3.498	Pic2	Picture	2	Pain	19	4.543	n/a	n/a	61.27
33.555	2.006	Blank	Blank	2	Pain	n/a	2.537	n/a	n/a	64.768
38.098	n/a	ConfirmRating	Rate	2	Pain	19	n/a	2.021	66	69.311
38.131	5.769	ITI	Fixation+	3	No_Pain	n/a	7.284	n/a	n/a	69.344
43.917	3.498	Pic2	Picture	3	No_Pain	37	3.77	n/a	n/a	75.13
47.415	2.006	Blank	Blank	3	No_Pain	n/a	1.764	n/a	n/a	78.628
51.185	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	1.247	0	82.398
51.212	4.261	ITI	Fixation+	4	Pain	n/a	9.284	n/a	n/a	82.425
55.489	3.498	Pic2	Picture	4	Pain	2	5.77	n/a	n/a	86.702
58.987	2.006	Blank	Blank	4	Pain	n/a	3.764	n/a	n/a	90.2
64.757	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.247	57	95.97
64.773	5.355	ITI	Fixation+	5	No_Pain	n/a	10.106	n/a	n/a	95.986
70.145	3.498	Pic2	Picture	5	No_Pain	26	6.592	n/a	n/a	101.358
73.643	2.006	Blank	Blank	5	No_Pain	n/a	4.585	n/a	n/a	104.856
80.235	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	4.069	0	111.448
80.258	4.493	ITI	Fixation+	6	Pain	n/a	7.625	n/a	n/a	111.471
84.768	3.498	Pic2	Picture	6	Pain	12	4.111	n/a	n/a	115.981
88.266	2.006	Blank	Blank	6	Pain	n/a	2.105	n/a	n/a	119.479
92.377	n/a	ConfirmRating	Rate	6	Pain	12	n/a	1.588	79	123.589
92.394	5.222	ITI	Fixation+	7	Pain	n/a	8.278	n/a	n/a	123.607
97.633	3.498	Pic2	Picture	7	Pain	3	4.764	n/a	n/a	128.846
101.131	2.006	Blank	Blank	7	Pain	n/a	2.758	n/a	n/a	132.344
105.895	n/a	ConfirmRating	Rate	7	Pain	3	n/a	2.241	92	137.107
105.922	4.211	ITI	Fixation+	8	No_Pain	n/a	7.245	n/a	n/a	137.135
110.15	3.498	Pic2	Picture	8	No_Pain	30	3.73	n/a	n/a	141.363
113.648	2.006	Blank	Blank	8	No_Pain	n/a	1.724	n/a	n/a	144.861
117.378	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	1.208	0	148.591
117.412	5.72	ITI	Fixation+	9	Pain	n/a	9.202	n/a	n/a	148.624
123.148	3.498	Pic2	Picture	9	Pain	4	5.687	n/a	n/a	154.361
126.646	2.006	Blank	Blank	9	Pain	n/a	3.681	n/a	n/a	157.859
132.333	n/a	ConfirmRating	Rate	9	Pain	4	n/a	3.165	79	163.546
132.366	4.427	ITI	Fixation+	10	No_Pain	n/a	7.26	n/a	n/a	163.578
136.809	3.498	Pic2	Picture	10	No_Pain	28	3.745	n/a	n/a	168.022
140.307	2.006	Blank	Blank	10	No_Pain	n/a	1.739	n/a	n/a	171.52
144.052	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.222	0	175.265
144.07	4.907	ITI	Fixation+	11	Pain	n/a	11.159	n/a	n/a	175.283
148.994	3.498	Pic2	Picture	11	Pain	13	7.645	n/a	n/a	180.207
152.492	2.006	Blank	Blank	11	Pain	n/a	5.639	n/a	n/a	183.705
160.137	n/a	ConfirmRating	Rate	11	Pain	13	n/a	5.122	53	191.35
160.168	4.592	ITI	Fixation+	12	No_Pain	n/a	7.463	n/a	n/a	191.381
164.777	3.498	Pic2	Picture	12	No_Pain	32	3.948	n/a	n/a	195.99
168.275	2.006	Blank	Blank	12	No_Pain	n/a	1.942	n/a	n/a	199.488
172.224	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	1.426	0	203.437
172.254	5.985	ITI	Fixation+	13	Pain	n/a	10.438	n/a	n/a	203.467
178.256	3.498	Pic2	Picture	13	Pain	5	6.923	n/a	n/a	209.469
181.754	2.006	Blank	Blank	13	Pain	n/a	4.917	n/a	n/a	212.967
188.678	n/a	ConfirmRating	Rate	13	Pain	5	n/a	4.401	84	219.89
188.701	4.609	ITI	Fixation+	14	No_Pain	n/a	7.369	n/a	n/a	219.913
193.326	3.498	Pic2	Picture	14	No_Pain	21	3.854	n/a	n/a	224.539
196.824	2.006	Blank	Blank	14	No_Pain	n/a	1.848	n/a	n/a	228.037
200.678	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	1.332	0	231.891
200.704	4.808	ITI	Fixation+	15	No_Pain	n/a	7.453	n/a	n/a	231.917
205.528	3.498	Pic2	Picture	15	No_Pain	38	3.938	n/a	n/a	236.741
209.026	2.006	Blank	Blank	15	No_Pain	n/a	1.932	n/a	n/a	240.239
212.964	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	1.416	0	244.177
212.989	4.261	ITI	Fixation+	16	Pain	n/a	7.721	n/a	n/a	244.201
217.266	3.498	Pic2	Picture	16	Pain	16	4.206	n/a	n/a	248.479
220.764	2.006	Blank	Blank	16	Pain	n/a	2.2	n/a	n/a	251.977
224.97	n/a	ConfirmRating	Rate	16	Pain	16	n/a	1.684	86	256.183
224.992	4.907	ITI	Fixation+	17	No_Pain	n/a	7.187	n/a	n/a	256.205
229.916	3.498	Pic2	Picture	17	No_Pain	22	3.672	n/a	n/a	261.128
233.414	2.006	Blank	Blank	17	No_Pain	n/a	1.666	n/a	n/a	264.627
237.086	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	1.149	0	268.299
237.111	4.36	ITI	Fixation+	18	Pain	n/a	9.126	n/a	n/a	268.324
241.488	3.498	Pic2	Picture	18	Pain	8	5.611	n/a	n/a	272.7
244.986	2.006	Blank	Blank	18	Pain	n/a	3.605	n/a	n/a	276.199
250.597	n/a	ConfirmRating	Rate	18	Pain	8	n/a	3.088	62	281.81
250.623	5.554	ITI	Fixation+	19	Pain	n/a	7.473	n/a	n/a	281.836
256.193	3.498	Pic2	Picture	19	Pain	1	3.959	n/a	n/a	287.406
259.691	2.006	Blank	Blank	19	Pain	n/a	1.952	n/a	n/a	290.904
263.65	n/a	ConfirmRating	Rate	19	Pain	1	n/a	1.436	93	294.863
263.67	15.004	Rest	n/a	19	n/a	n/a	-15.024	n/a	n/a	294.883
278.691	6.002	ITI	Fixation+	20	No_Pain	n/a	7.305	n/a	n/a	309.904
