onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.017	120.013	Fixation+	n/a	n/a	45.868
124.714	n/a	Response	4.684	5	170.565
124.739	120.013	Fixation+	n/a	n/a	170.59
249.675	n/a	Response	4.923	6	295.526
249.692	120.013	Fixation+	n/a	n/a	295.544
373.08	n/a	Response	3.374	7	418.932
373.105	120.013	Fixation+	n/a	n/a	418.956
500.24	n/a	Response	7.122	7	546.091
