onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.003	5.968	ITI	Fixation+	0	Pain	n/a	30.562	n/a	n/a	27.449
5.988	3.498	Pic2	Picture	0	Pain	7	27.047	n/a	n/a	33.434
9.486	2.006	Blank	Blank	0	Pain	n/a	25.041	n/a	n/a	36.932
36.534	n/a	ConfirmRating	Rate	0	Pain	7	n/a	24.524	1	63.98
36.56	4.211	ITI	Fixation+	1	Pain	n/a	21.158	n/a	n/a	64.006
40.787	3.498	Pic2	Picture	1	Pain	15	17.643	n/a	n/a	68.233
44.285	2.006	Blank	Blank	1	Pain	n/a	15.637	n/a	n/a	71.731
61.928	n/a	ConfirmRating	Rate	1	Pain	15	n/a	15.12	19	89.374
61.959	5.123	ITI	Fixation+	2	No_Pain	n/a	27.843	n/a	n/a	89.404
67.098	3.498	Pic2	Picture	2	No_Pain	34	24.328	n/a	n/a	94.544
70.596	2.006	Blank	Blank	2	No_Pain	n/a	22.322	n/a	n/a	98.042
94.924	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	21.806	0	122.37
94.951	4.211	ITI	Fixation+	3	No_Pain	n/a	9.6	n/a	n/a	122.397
99.178	3.498	Pic2	Picture	3	No_Pain	35	6.086	n/a	n/a	126.624
102.676	2.006	Blank	Blank	3	No_Pain	n/a	4.08	n/a	n/a	130.122
108.762	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	3.563	0	136.208
108.794	4.178	ITI	Fixation+	4	Pain	n/a	26.448	n/a	n/a	136.24
112.988	3.498	Pic2	Picture	4	Pain	6	22.933	n/a	n/a	140.434
116.487	2.006	Blank	Blank	4	Pain	n/a	20.927	n/a	n/a	143.933
139.42	n/a	ConfirmRating	Rate	4	Pain	6	n/a	20.41	19	166.866
139.448	4.874	ITI	Fixation+	5	No_Pain	n/a	7.501	n/a	n/a	166.894
144.339	3.498	Pic2	Picture	5	No_Pain	29	3.986	n/a	n/a	171.785
147.837	2.006	Blank	Blank	5	No_Pain	n/a	1.98	n/a	n/a	175.283
151.823	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	1.464	0	179.269
151.849	5.952	ITI	Fixation+	6	No_Pain	n/a	25.279	n/a	n/a	179.295
157.818	3.498	Pic2	Picture	6	No_Pain	39	21.764	n/a	n/a	185.264
161.316	2.006	Blank	Blank	6	No_Pain	n/a	19.758	n/a	n/a	188.762
183.08	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	19.242	0	210.526
183.1	5.537	ITI	Fixation+	7	Pain	n/a	21.554	n/a	n/a	210.546
188.654	3.498	Pic2	Picture	7	Pain	9	18.04	n/a	n/a	216.1
192.152	2.006	Blank	Blank	7	Pain	n/a	16.033	n/a	n/a	219.598
210.192	n/a	ConfirmRating	Rate	7	Pain	9	n/a	15.516	20	237.638
210.223	5.571	ITI	Fixation+	8	Pain	n/a	15.884	n/a	n/a	237.669
215.81	3.498	Pic2	Picture	8	Pain	14	12.369	n/a	n/a	243.256
219.309	2.006	Blank	Blank	8	Pain	n/a	10.363	n/a	n/a	246.755
231.678	n/a	ConfirmRating	Rate	8	Pain	14	n/a	9.846	26	259.124
231.71	5.902	ITI	Fixation+	9	No_Pain	n/a	28.626	n/a	n/a	259.156
237.628	3.498	Pic2	Picture	9	No_Pain	27	25.111	n/a	n/a	265.074
241.126	2.006	Blank	Blank	9	No_Pain	n/a	23.105	n/a	n/a	268.572
266.237	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	22.588	0	293.683
266.26	5.455	ITI	Fixation+	10	Pain	n/a	16.003	n/a	n/a	293.706
271.731	3.498	Pic2	Picture	10	Pain	20	12.489	n/a	n/a	299.177
275.229	2.006	Blank	Blank	10	Pain	n/a	10.483	n/a	n/a	302.675
287.718	n/a	ConfirmRating	Rate	10	Pain	20	n/a	9.967	53	315.164
287.746	4.791	ITI	Fixation+	11	No_Pain	n/a	9.461	n/a	n/a	315.192
292.554	3.498	Pic2	Picture	11	No_Pain	40	5.947	n/a	n/a	320.0
296.052	2.006	Blank	Blank	11	No_Pain	n/a	3.94	n/a	n/a	323.498
301.999	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	3.424	0	329.445
302.021	5.968	ITI	Fixation+	12	No_Pain	n/a	24.892	n/a	n/a	329.467
308.006	3.498	Pic2	Picture	12	No_Pain	33	21.377	n/a	n/a	335.452
311.504	2.006	Blank	Blank	12	No_Pain	n/a	19.371	n/a	n/a	338.95
332.88	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	18.854	0	360.327
332.907	4.244	ITI	Fixation+	13	Pain	n/a	14.557	n/a	n/a	360.353
337.168	3.498	Pic2	Picture	13	Pain	18	11.042	n/a	n/a	364.614
340.666	2.006	Blank	Blank	13	Pain	n/a	9.036	n/a	n/a	368.112
351.708	n/a	ConfirmRating	Rate	13	Pain	18	n/a	8.52	74	379.154
351.741	4.311	ITI	Fixation+	14	No_Pain	n/a	13.279	n/a	n/a	379.187
356.068	3.498	Pic2	Picture	14	No_Pain	31	9.764	n/a	n/a	383.514
359.566	2.006	Blank	Blank	14	No_Pain	n/a	7.758	n/a	n/a	387.012
369.33	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	7.242	0	396.776
369.347	4.543	ITI	Fixation+	15	Pain	n/a	12.523	n/a	n/a	396.793
373.907	3.498	Pic2	Picture	15	Pain	17	9.008	n/a	n/a	401.353
377.405	2.006	Blank	Blank	15	Pain	n/a	7.002	n/a	n/a	404.851
386.413	n/a	ConfirmRating	Rate	15	Pain	17	n/a	6.486	58	413.859
386.44	5.902	ITI	Fixation+	16	Pain	n/a	16.06	n/a	n/a	413.886
392.359	3.498	Pic2	Picture	16	Pain	11	12.545	n/a	n/a	419.805
395.857	2.006	Blank	Blank	16	Pain	n/a	10.539	n/a	n/a	423.303
408.402	n/a	ConfirmRating	Rate	16	Pain	11	n/a	10.022	37	435.848
408.424	4.758	ITI	Fixation+	17	No_Pain	n/a	13.851	n/a	n/a	435.87
413.199	3.498	Pic2	Picture	17	No_Pain	36	10.337	n/a	n/a	440.645
416.697	2.006	Blank	Blank	17	No_Pain	n/a	8.331	n/a	n/a	444.143
427.033	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	7.814	0	454.479
427.058	4.029	ITI	Fixation+	18	Pain	n/a	18.94	n/a	n/a	454.505
431.104	3.498	Pic2	Picture	18	Pain	10	15.425	n/a	n/a	458.55
434.602	2.006	Blank	Blank	18	Pain	n/a	13.419	n/a	n/a	462.048
450.027	n/a	ConfirmRating	Rate	18	Pain	10	n/a	12.903	9	477.473
450.053	4.775	ITI	Fixation+	19	No_Pain	n/a	18.864	n/a	n/a	477.499
454.845	3.498	Pic2	Picture	19	No_Pain	23	15.349	n/a	n/a	482.291
458.343	2.006	Blank	Blank	19	No_Pain	n/a	13.343	n/a	n/a	485.789
473.692	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	12.827	0	501.138
473.712	15.004	Rest	n/a	19	n/a	n/a	-15.023	n/a	n/a	501.158
488.732	5.156	ITI	Fixation+	20	Pain	n/a	16.905	n/a	n/a	516.178
493.904	3.498	Pic2	Picture	20	Pain	1	13.39	n/a	n/a	521.351
497.403	2.006	Blank	Blank	20	Pain	n/a	11.384	n/a	n/a	524.849
510.793	n/a	ConfirmRating	Rate	20	Pain	1	n/a	10.867	92	538.239
510.815	4.576	ITI	Fixation+	21	Pain	n/a	14.942	n/a	n/a	538.261
515.407	3.498	Pic2	Picture	21	Pain	8	11.427	n/a	n/a	542.853
518.905	2.006	Blank	Blank	21	Pain	n/a	9.421	n/a	n/a	546.351
530.332	n/a	ConfirmRating	Rate	21	Pain	8	n/a	8.904	56	557.778
530.361	4.924	ITI	Fixation+	22	No_Pain	n/a	19.399	n/a	n/a	557.808
535.302	3.498	Pic2	Picture	22	No_Pain	22	15.884	n/a	n/a	562.748
538.8	2.006	Blank	Blank	22	No_Pain	n/a	13.878	n/a	n/a	566.246
554.684	n/a	ConfirmRating	Rate	22	No_Pain	22	n/a	13.362	0	582.13
554.716	4.228	ITI	Fixation+	23	Pain	n/a	24.649	n/a	n/a	582.162
558.96	3.498	Pic2	Picture	23	Pain	16	21.135	n/a	n/a	586.406
562.458	2.006	Blank	Blank	23	Pain	n/a	19.129	n/a	n/a	589.904
583.593	n/a	ConfirmRating	Rate	23	Pain	16	n/a	18.612	88	611.039
583.613	5.968	ITI	Fixation+	24	No_Pain	n/a	8.154	n/a	n/a	611.059
589.598	3.498	Pic2	Picture	24	No_Pain	38	4.639	n/a	n/a	617.044
593.096	2.006	Blank	Blank	24	No_Pain	n/a	2.633	n/a	n/a	620.542
597.735	n/a	ConfirmRating	Rate	24	No_Pain	38	n/a	2.116	0	625.181
597.755	4.543	ITI	Fixation+	25	No_Pain	n/a	28.961	n/a	n/a	625.201
602.314	3.498	Pic2	Picture	25	No_Pain	21	25.446	n/a	n/a	629.76
605.812	2.006	Blank	Blank	25	No_Pain	n/a	23.44	n/a	n/a	633.258
631.258	n/a	ConfirmRating	Rate	25	No_Pain	21	n/a	22.924	0	658.704
631.277	5.056	ITI	Fixation+	26	Pain	n/a	11.861	n/a	n/a	658.723
636.35	3.498	Pic2	Picture	26	Pain	5	8.346	n/a	n/a	663.796
639.848	2.006	Blank	Blank	26	Pain	n/a	6.34	n/a	n/a	667.294
648.194	n/a	ConfirmRating	Rate	26	Pain	5	n/a	5.823	32	675.64
