onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.007	120.014	Fixation+	n/a	n/a	47.277
122.776	n/a	Response	2.755	5	170.046
122.807	120.014	Fixation+	n/a	n/a	170.077
246.821	n/a	Response	4.0	6	294.091
246.849	120.014	Fixation+	n/a	n/a	294.119
372.25	n/a	Response	5.387	7	419.52
372.268	120.014	Fixation+	n/a	n/a	419.538
496.875	n/a	Response	4.593	7	544.145
