onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.006	120.014	Fixation+	n/a	n/a	46.896
123.786	n/a	Response	3.766	5	170.676
123.817	120.014	Fixation+	n/a	n/a	170.707
249.762	n/a	Response	5.931	6	296.652
249.783	120.014	Fixation+	n/a	n/a	296.673
373.514	n/a	Response	3.717	7	420.404
373.544	120.014	Fixation+	n/a	n/a	420.434
498.008	n/a	Response	4.451	7	544.898
