onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.009	4.592	ITI	Fixation+	0	No_Pain	n/a	10.841	n/a	n/a	29.29
4.618	3.498	Pic2	Picture	0	No_Pain	24	7.327	n/a	n/a	33.898
8.116	2.006	Blank	Blank	0	No_Pain	n/a	5.32	n/a	n/a	37.397
15.443	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	4.804	0	44.723
15.461	5.686	ITI	Fixation+	1	No_Pain	n/a	8.5	n/a	n/a	44.741
21.164	3.498	Pic2	Picture	1	No_Pain	25	4.986	n/a	n/a	50.444
24.662	2.006	Blank	Blank	1	No_Pain	n/a	2.979	n/a	n/a	53.942
29.648	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	2.462	0	58.928
29.669	5.902	ITI	Fixation+	2	Pain	n/a	6.945	n/a	n/a	58.949
35.588	3.498	Pic2	Picture	2	Pain	19	3.43	n/a	n/a	64.868
39.086	2.006	Blank	Blank	2	Pain	n/a	1.424	n/a	n/a	68.366
42.516	n/a	ConfirmRating	Rate	2	Pain	19	n/a	0.907	40	71.796
42.534	4.509	ITI	Fixation+	3	No_Pain	n/a	7.838	n/a	n/a	71.814
47.06	3.498	Pic2	Picture	3	No_Pain	37	4.323	n/a	n/a	76.34
50.558	2.006	Blank	Blank	3	No_Pain	n/a	2.317	n/a	n/a	79.838
54.881	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	1.8	0	84.162
54.902	4.907	ITI	Fixation+	4	Pain	n/a	13.233	n/a	n/a	84.182
59.826	3.498	Pic2	Picture	4	Pain	2	9.718	n/a	n/a	89.106
63.324	2.006	Blank	Blank	4	Pain	n/a	7.712	n/a	n/a	92.604
73.042	n/a	ConfirmRating	Rate	4	Pain	2	n/a	7.196	60	102.323
73.072	4.824	ITI	Fixation+	5	No_Pain	n/a	8.617	n/a	n/a	102.353
77.913	3.498	Pic2	Picture	5	No_Pain	26	5.103	n/a	n/a	107.194
81.412	2.006	Blank	Blank	5	No_Pain	n/a	3.096	n/a	n/a	110.692
86.514	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	2.58	0	115.794
86.534	5.803	ITI	Fixation+	6	Pain	n/a	10.583	n/a	n/a	115.815
92.354	3.498	Pic2	Picture	6	Pain	12	7.068	n/a	n/a	121.634
95.852	2.006	Blank	Blank	6	Pain	n/a	5.062	n/a	n/a	125.132
102.92	n/a	ConfirmRating	Rate	6	Pain	12	n/a	4.546	62	132.2
102.948	4.775	ITI	Fixation+	7	Pain	n/a	9.819	n/a	n/a	132.228
107.739	3.498	Pic2	Picture	7	Pain	3	6.304	n/a	n/a	137.019
111.237	2.006	Blank	Blank	7	Pain	n/a	4.298	n/a	n/a	140.517
117.541	n/a	ConfirmRating	Rate	7	Pain	3	n/a	3.782	36	146.821
117.57	4.062	ITI	Fixation+	8	No_Pain	n/a	7.711	n/a	n/a	146.85
121.648	3.498	Pic2	Picture	8	No_Pain	30	4.196	n/a	n/a	150.929
125.147	2.006	Blank	Blank	8	No_Pain	n/a	2.19	n/a	n/a	154.427
129.343	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	1.673	0	158.623
129.374	5.753	ITI	Fixation+	9	Pain	n/a	11.844	n/a	n/a	158.655
135.144	3.498	Pic2	Picture	9	Pain	4	8.33	n/a	n/a	164.424
138.642	2.006	Blank	Blank	9	Pain	n/a	6.323	n/a	n/a	167.922
146.971	n/a	ConfirmRating	Rate	9	Pain	4	n/a	5.807	41	176.252
146.998	4.36	ITI	Fixation+	10	No_Pain	n/a	9.705	n/a	n/a	176.278
151.374	3.498	Pic2	Picture	10	No_Pain	28	6.191	n/a	n/a	180.655
154.873	2.006	Blank	Blank	10	No_Pain	n/a	4.185	n/a	n/a	184.153
161.063	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	3.668	0	190.344
161.09	5.173	ITI	Fixation+	11	Pain	n/a	8.095	n/a	n/a	190.37
166.279	3.498	Pic2	Picture	11	Pain	13	4.58	n/a	n/a	195.559
169.777	2.006	Blank	Blank	11	Pain	n/a	2.574	n/a	n/a	199.057
174.357	n/a	ConfirmRating	Rate	11	Pain	13	n/a	2.058	40	203.637
174.386	4.758	ITI	Fixation+	12	No_Pain	n/a	8.093	n/a	n/a	203.666
179.161	3.498	Pic2	Picture	12	No_Pain	32	4.578	n/a	n/a	208.441
182.659	2.006	Blank	Blank	12	No_Pain	n/a	2.572	n/a	n/a	211.939
187.237	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	2.056	0	216.517
187.268	5.935	ITI	Fixation+	13	Pain	n/a	10.667	n/a	n/a	216.548
193.219	3.498	Pic2	Picture	13	Pain	5	7.152	n/a	n/a	222.5
196.718	2.006	Blank	Blank	13	Pain	n/a	5.146	n/a	n/a	225.998
203.87	n/a	ConfirmRating	Rate	13	Pain	5	n/a	4.63	46	233.15
203.896	5.571	ITI	Fixation+	14	No_Pain	n/a	7.668	n/a	n/a	233.177
209.483	3.498	Pic2	Picture	14	No_Pain	21	4.153	n/a	n/a	238.764
212.981	2.006	Blank	Blank	14	No_Pain	n/a	2.147	n/a	n/a	242.262
217.135	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	1.63	0	246.415
217.159	4.99	ITI	Fixation+	15	No_Pain	n/a	8.343	n/a	n/a	246.44
222.166	3.498	Pic2	Picture	15	No_Pain	38	4.828	n/a	n/a	251.446
225.664	2.006	Blank	Blank	15	No_Pain	n/a	2.822	n/a	n/a	254.945
230.493	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	2.305	0	259.773
230.522	5.438	ITI	Fixation+	16	Pain	n/a	8.596	n/a	n/a	259.802
235.976	3.498	Pic2	Picture	16	Pain	16	5.081	n/a	n/a	265.257
239.474	2.006	Blank	Blank	16	Pain	n/a	3.075	n/a	n/a	268.755
244.555	n/a	ConfirmRating	Rate	16	Pain	16	n/a	2.558	60	273.836
244.581	5.438	ITI	Fixation+	17	No_Pain	n/a	8.007	n/a	n/a	273.861
250.035	3.498	Pic2	Picture	17	No_Pain	22	4.493	n/a	n/a	279.316
253.533	2.006	Blank	Blank	17	No_Pain	n/a	2.487	n/a	n/a	282.814
258.026	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	1.97	0	287.307
258.043	5.206	ITI	Fixation+	18	Pain	n/a	11.124	n/a	n/a	287.323
263.265	3.498	Pic2	Picture	18	Pain	8	7.61	n/a	n/a	292.546
266.763	2.006	Blank	Blank	18	Pain	n/a	5.604	n/a	n/a	296.044
274.373	n/a	ConfirmRating	Rate	18	Pain	8	n/a	5.087	49	303.653
274.39	4.228	ITI	Fixation+	19	Pain	n/a	9.595	n/a	n/a	303.67
278.634	3.498	Pic2	Picture	19	Pain	1	6.08	n/a	n/a	307.914
282.132	2.006	Blank	Blank	19	Pain	n/a	4.074	n/a	n/a	311.412
288.212	n/a	ConfirmRating	Rate	19	Pain	1	n/a	3.558	53	317.492
288.233	15.004	Rest	n/a	19	n/a	n/a	-15.025	n/a	n/a	317.513
303.253	4.858	ITI	Fixation+	20	No_Pain	n/a	7.596	n/a	n/a	332.534
308.128	3.498	Pic2	Picture	20	No_Pain	23	4.081	n/a	n/a	337.408
311.626	2.006	Blank	Blank	20	No_Pain	n/a	2.075	n/a	n/a	340.906
315.707	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	1.558	0	344.987
315.737	5.139	ITI	Fixation+	21	Pain	n/a	10.129	n/a	n/a	345.018
320.893	3.498	Pic2	Picture	21	Pain	10	6.614	n/a	n/a	350.174
324.392	2.006	Blank	Blank	21	Pain	n/a	4.608	n/a	n/a	353.672
331.005	n/a	ConfirmRating	Rate	21	Pain	10	n/a	4.091	36	360.286
331.023	5.653	ITI	Fixation+	22	No_Pain	n/a	9.11	n/a	n/a	360.303
336.693	3.498	Pic2	Picture	22	No_Pain	36	5.595	n/a	n/a	365.973
340.191	2.006	Blank	Blank	22	No_Pain	n/a	3.589	n/a	n/a	369.471
345.786	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	3.072	0	375.067
345.811	4.874	ITI	Fixation+	23	Pain	n/a	9.594	n/a	n/a	375.092
350.702	3.498	Pic2	Picture	23	Pain	11	6.08	n/a	n/a	379.983
354.2	2.006	Blank	Blank	23	Pain	n/a	4.074	n/a	n/a	383.481
360.28	n/a	ConfirmRating	Rate	23	Pain	11	n/a	3.557	48	389.56
360.301	5.438	ITI	Fixation+	24	Pain	n/a	8.58	n/a	n/a	389.582
365.756	3.498	Pic2	Picture	24	Pain	17	5.065	n/a	n/a	395.036
369.254	2.006	Blank	Blank	24	Pain	n/a	3.059	n/a	n/a	398.534
374.319	n/a	ConfirmRating	Rate	24	Pain	17	n/a	2.543	50	403.599
374.344	5.819	ITI	Fixation+	25	No_Pain	n/a	7.369	n/a	n/a	403.624
380.179	3.498	Pic2	Picture	25	No_Pain	31	3.854	n/a	n/a	409.46
383.678	2.006	Blank	Blank	25	No_Pain	n/a	1.848	n/a	n/a	412.958
387.532	n/a	ConfirmRating	Rate	25	No_Pain	31	n/a	1.332	0	416.812
387.557	4.062	ITI	Fixation+	26	Pain	n/a	8.017	n/a	n/a	416.837
391.635	3.498	Pic2	Picture	26	Pain	18	4.502	n/a	n/a	420.916
395.134	2.006	Blank	Blank	26	Pain	n/a	2.496	n/a	n/a	424.414
399.636	n/a	ConfirmRating	Rate	26	Pain	18	n/a	1.98	60	428.916
399.66	4.261	ITI	Fixation+	27	No_Pain	n/a	7.762	n/a	n/a	428.94
403.937	3.498	Pic2	Picture	27	No_Pain	33	4.247	n/a	n/a	433.217
407.435	2.006	Blank	Blank	27	No_Pain	n/a	2.241	n/a	n/a	436.715
411.683	n/a	ConfirmRating	Rate	27	No_Pain	33	n/a	1.724	0	440.963
411.712	4.178	ITI	Fixation+	28	No_Pain	n/a	7.693	n/a	n/a	440.993
415.907	3.498	Pic2	Picture	28	No_Pain	40	4.178	n/a	n/a	445.187
419.405	2.006	Blank	Blank	28	No_Pain	n/a	2.172	n/a	n/a	448.685
423.584	n/a	ConfirmRating	Rate	28	No_Pain	40	n/a	1.655	0	452.864
423.616	4.493	ITI	Fixation+	29	Pain	n/a	7.821	n/a	n/a	452.896
428.126	3.498	Pic2	Picture	29	Pain	20	4.307	n/a	n/a	457.406
431.624	2.006	Blank	Blank	29	Pain	n/a	2.3	n/a	n/a	460.904
435.93	n/a	ConfirmRating	Rate	29	Pain	20	n/a	1.784	48	465.211
435.951	4.261	ITI	Fixation+	30	No_Pain	n/a	9.676	n/a	n/a	465.231
440.228	3.498	Pic2	Picture	30	No_Pain	27	6.161	n/a	n/a	469.509
443.726	2.006	Blank	Blank	30	No_Pain	n/a	4.155	n/a	n/a	473.007
449.887	n/a	ConfirmRating	Rate	30	No_Pain	27	n/a	3.638	0	479.168
