onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.003	120.014	Fixation+	n/a	n/a	42.801
125.369	n/a	Response	5.352	5	168.167
125.389	120.014	Fixation+	n/a	n/a	168.187
249.841	n/a	Response	4.438	6	292.639
249.862	120.014	Fixation+	n/a	n/a	292.66
371.882	n/a	Response	2.005	7	414.68
371.899	120.014	Fixation+	n/a	n/a	414.697
497.677	n/a	Response	5.764	7	540.475
