onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.006	120.013	Fixation+	n/a	n/a	41.674
126.223	n/a	Response	6.204	5	167.891
126.253	120.013	Fixation+	n/a	n/a	167.921
253.084	n/a	Response	6.817	6	294.751
253.114	120.013	Fixation+	n/a	n/a	294.781
381.065	n/a	Response	7.937	7	422.732
381.085	120.014	Fixation+	n/a	n/a	422.752
512.283	n/a	Response	11.185	7	553.951
