onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.013	120.014	Fixation+	n/a	n/a	42.602
140.984	n/a	Response	20.956	5	183.573
141.017	120.014	Fixation+	n/a	n/a	183.606
267.084	n/a	Response	6.053	6	309.673
267.115	120.014	Fixation+	n/a	n/a	309.705
390.466	n/a	Response	3.336	7	433.055
390.495	120.014	Fixation+	n/a	n/a	433.085
512.47	n/a	Response	1.96	7	555.059
