onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.007	4.974	ITI	Fixation+	0	No_Pain	n/a	10.239	n/a	n/a	29.206
4.997	3.498	Pic2	Picture	0	No_Pain	24	6.724	n/a	n/a	34.197
8.495	2.006	Blank	Blank	0	No_Pain	n/a	4.718	n/a	n/a	37.695
15.219	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	4.202	0	44.419
15.243	5.653	ITI	Fixation+	1	No_Pain	n/a	7.686	n/a	n/a	44.442
20.913	3.498	Pic2	Picture	1	No_Pain	25	4.171	n/a	n/a	50.112
24.411	2.006	Blank	Blank	1	No_Pain	n/a	2.165	n/a	n/a	53.61
28.582	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	1.649	0	57.782
28.605	4.427	ITI	Fixation+	2	Pain	n/a	8.716	n/a	n/a	57.805
33.048	3.498	Pic2	Picture	2	Pain	19	5.202	n/a	n/a	62.248
36.546	2.006	Blank	Blank	2	Pain	n/a	3.196	n/a	n/a	65.746
41.748	n/a	ConfirmRating	Rate	2	Pain	19	n/a	2.679	0	70.948
41.769	5.487	ITI	Fixation+	3	No_Pain	n/a	9.642	n/a	n/a	70.968
47.273	3.498	Pic2	Picture	3	No_Pain	37	6.128	n/a	n/a	76.472
50.771	2.006	Blank	Blank	3	No_Pain	n/a	4.122	n/a	n/a	79.971
56.899	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	3.605	0	86.098
56.922	4.775	ITI	Fixation+	4	Pain	n/a	7.558	n/a	n/a	86.121
61.713	3.498	Pic2	Picture	4	Pain	2	4.044	n/a	n/a	90.912
65.211	2.006	Blank	Blank	4	Pain	n/a	2.037	n/a	n/a	94.411
69.254	n/a	ConfirmRating	Rate	4	Pain	2	n/a	1.521	0	98.454
69.273	5.653	ITI	Fixation+	5	No_Pain	n/a	7.921	n/a	n/a	98.472
74.943	3.498	Pic2	Picture	5	No_Pain	26	4.406	n/a	n/a	104.142
78.441	2.006	Blank	Blank	5	No_Pain	n/a	2.4	n/a	n/a	107.641
82.847	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.883	0	112.047
82.867	4.941	ITI	Fixation+	6	Pain	n/a	8.918	n/a	n/a	112.067
