onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.01	4.692	ITI	Fixation+	0	Pain	n/a	11.782	n/a	n/a	31.345
4.718	3.498	Pic2	Picture	0	Pain	7	8.267	n/a	n/a	36.053
8.216	2.006	Blank	Blank	0	Pain	n/a	6.261	n/a	n/a	39.551
16.483	n/a	ConfirmRating	Rate	0	Pain	7	n/a	5.744	3	47.819
16.506	4.559	ITI	Fixation+	1	Pain	n/a	8.181	n/a	n/a	47.841
21.081	3.498	Pic2	Picture	1	Pain	15	4.667	n/a	n/a	52.417
24.58	2.006	Blank	Blank	1	Pain	n/a	2.661	n/a	n/a	55.915
29.246	n/a	ConfirmRating	Rate	1	Pain	15	n/a	2.144	14	60.581
29.271	4.609	ITI	Fixation+	2	No_Pain	n/a	9.19	n/a	n/a	60.606
33.897	3.498	Pic2	Picture	2	No_Pain	34	5.675	n/a	n/a	65.232
37.395	2.006	Blank	Blank	2	No_Pain	n/a	3.669	n/a	n/a	68.73
43.07	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	3.153	0	74.405
43.098	4.824	ITI	Fixation+	3	No_Pain	n/a	7.852	n/a	n/a	74.433
47.939	3.498	Pic2	Picture	3	No_Pain	35	4.338	n/a	n/a	79.274
51.437	2.006	Blank	Blank	3	No_Pain	n/a	2.332	n/a	n/a	82.772
55.775	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	1.815	0	87.11
55.797	5.289	ITI	Fixation+	4	Pain	n/a	9.489	n/a	n/a	87.132
61.103	3.498	Pic2	Picture	4	Pain	6	5.974	n/a	n/a	92.438
64.601	2.006	Blank	Blank	4	Pain	n/a	3.968	n/a	n/a	95.936
70.574	n/a	ConfirmRating	Rate	4	Pain	6	n/a	3.451	6	101.91
70.602	4.625	ITI	Fixation+	5	No_Pain	n/a	8.398	n/a	n/a	101.937
75.244	3.498	Pic2	Picture	5	No_Pain	29	4.883	n/a	n/a	106.579
78.742	2.006	Blank	Blank	5	No_Pain	n/a	2.877	n/a	n/a	110.078
83.625	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	2.36	0	114.96
83.65	5.355	ITI	Fixation+	6	No_Pain	n/a	8.845	n/a	n/a	114.985
89.021	3.498	Pic2	Picture	6	No_Pain	39	5.331	n/a	n/a	120.356
92.519	2.006	Blank	Blank	6	No_Pain	n/a	3.325	n/a	n/a	123.854
97.85	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	2.808	0	129.185
97.874	4.841	ITI	Fixation+	7	Pain	n/a	7.589	n/a	n/a	129.209
102.732	3.498	Pic2	Picture	7	Pain	9	4.074	n/a	n/a	134.067
106.23	2.006	Blank	Blank	7	Pain	n/a	2.068	n/a	n/a	137.565
110.304	n/a	ConfirmRating	Rate	7	Pain	9	n/a	1.552	10	141.639
110.325	4.46	ITI	Fixation+	8	Pain	n/a	8.752	n/a	n/a	141.66
114.801	3.498	Pic2	Picture	8	Pain	14	5.237	n/a	n/a	146.136
118.299	2.006	Blank	Blank	8	Pain	n/a	3.231	n/a	n/a	149.634
123.537	n/a	ConfirmRating	Rate	8	Pain	14	n/a	2.714	3	154.872
123.555	4.344	ITI	Fixation+	9	No_Pain	n/a	8.074	n/a	n/a	154.89
127.915	3.498	Pic2	Picture	9	No_Pain	27	4.559	n/a	n/a	159.25
131.413	2.006	Blank	Blank	9	No_Pain	n/a	2.553	n/a	n/a	162.748
135.972	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	2.037	0	167.308
136.005	4.526	ITI	Fixation+	10	Pain	n/a	10.268	n/a	n/a	167.34
140.548	3.498	Pic2	Picture	10	Pain	20	6.753	n/a	n/a	171.883
144.046	2.006	Blank	Blank	10	Pain	n/a	4.747	n/a	n/a	175.381
150.799	n/a	ConfirmRating	Rate	10	Pain	20	n/a	4.231	33	182.134
150.827	4.112	ITI	Fixation+	11	No_Pain	n/a	7.132	n/a	n/a	182.162
154.955	3.498	Pic2	Picture	11	No_Pain	40	3.617	n/a	n/a	186.29
158.453	2.006	Blank	Blank	11	No_Pain	n/a	1.611	n/a	n/a	189.788
162.07	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	1.095	0	193.405
162.1	4.957	ITI	Fixation+	12	No_Pain	n/a	7.361	n/a	n/a	193.435
167.074	3.498	Pic2	Picture	12	No_Pain	33	3.847	n/a	n/a	198.409
170.572	2.006	Blank	Blank	12	No_Pain	n/a	1.841	n/a	n/a	201.907
174.419	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	1.324	0	205.754
174.451	5.405	ITI	Fixation+	13	Pain	n/a	8.639	n/a	n/a	205.787
179.873	3.498	Pic2	Picture	13	Pain	18	5.125	n/a	n/a	211.208
183.371	2.006	Blank	Blank	13	Pain	n/a	3.119	n/a	n/a	214.706
188.495	n/a	ConfirmRating	Rate	13	Pain	18	n/a	2.602	16	219.831
188.527	6.002	ITI	Fixation+	14	No_Pain	n/a	7.376	n/a	n/a	219.862
194.545	3.498	Pic2	Picture	14	No_Pain	31	3.861	n/a	n/a	225.88
198.043	2.006	Blank	Blank	14	No_Pain	n/a	1.855	n/a	n/a	229.378
201.904	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	1.339	0	233.239
201.922	4.194	ITI	Fixation+	15	Pain	n/a	8.131	n/a	n/a	233.258
206.133	3.498	Pic2	Picture	15	Pain	17	4.616	n/a	n/a	237.469
209.632	2.006	Blank	Blank	15	Pain	n/a	2.61	n/a	n/a	240.967
214.248	n/a	ConfirmRating	Rate	15	Pain	17	n/a	2.094	50	245.583
214.274	4.277	ITI	Fixation+	16	Pain	n/a	8.359	n/a	n/a	245.609
218.567	3.498	Pic2	Picture	16	Pain	11	4.844	n/a	n/a	249.903
222.065	2.006	Blank	Blank	16	Pain	n/a	2.838	n/a	n/a	253.401
226.91	n/a	ConfirmRating	Rate	16	Pain	11	n/a	2.321	13	258.245
226.94	4.543	ITI	Fixation+	17	No_Pain	n/a	6.979	n/a	n/a	258.275
231.499	3.498	Pic2	Picture	17	No_Pain	36	3.464	n/a	n/a	262.834
234.997	2.006	Blank	Blank	17	No_Pain	n/a	1.458	n/a	n/a	266.332
238.461	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	0.942	0	269.797
238.478	5.72	ITI	Fixation+	18	Pain	n/a	9.427	n/a	n/a	269.814
244.215	3.498	Pic2	Picture	18	Pain	10	5.912	n/a	n/a	275.55
247.713	2.006	Blank	Blank	18	Pain	n/a	3.906	n/a	n/a	279.048
253.625	n/a	ConfirmRating	Rate	18	Pain	10	n/a	3.39	12	284.96
253.648	6.002	ITI	Fixation+	19	No_Pain	n/a	8.591	n/a	n/a	284.983
259.666	3.498	Pic2	Picture	19	No_Pain	23	5.077	n/a	n/a	291.001
263.164	2.006	Blank	Blank	19	No_Pain	n/a	3.071	n/a	n/a	294.499
268.241	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	2.554	0	299.576
268.271	15.004	Rest	n/a	19	n/a	n/a	-15.034	n/a	n/a	299.606
283.291	4.758	ITI	Fixation+	20	Pain	n/a	7.546	n/a	n/a	314.626
288.065	3.498	Pic2	Picture	20	Pain	1	4.032	n/a	n/a	319.401
291.564	2.006	Blank	Blank	20	Pain	n/a	2.026	n/a	n/a	322.899
295.595	n/a	ConfirmRating	Rate	20	Pain	1	n/a	1.509	25	326.93
295.625	5.985	ITI	Fixation+	21	Pain	n/a	8.829	n/a	n/a	326.961
301.627	3.498	Pic2	Picture	21	Pain	8	5.314	n/a	n/a	332.962
305.125	2.006	Blank	Blank	21	Pain	n/a	3.308	n/a	n/a	336.46
310.439	n/a	ConfirmRating	Rate	21	Pain	8	n/a	2.792	29	341.774
310.463	5.106	ITI	Fixation+	22	No_Pain	n/a	7.357	n/a	n/a	341.799
315.586	3.498	Pic2	Picture	22	No_Pain	22	3.842	n/a	n/a	346.921
319.084	2.006	Blank	Blank	22	No_Pain	n/a	1.836	n/a	n/a	350.42
322.927	n/a	ConfirmRating	Rate	22	No_Pain	22	n/a	1.32	0	354.262
322.947	4.311	ITI	Fixation+	23	Pain	n/a	6.744	n/a	n/a	354.282
327.274	3.498	Pic2	Picture	23	Pain	16	3.229	n/a	n/a	358.609
330.772	2.006	Blank	Blank	23	Pain	n/a	1.223	n/a	n/a	362.108
334.002	n/a	ConfirmRating	Rate	23	Pain	16	n/a	0.706	9	365.337
334.022	5.703	ITI	Fixation+	24	No_Pain	n/a	7.574	n/a	n/a	365.357
339.741	3.498	Pic2	Picture	24	No_Pain	38	4.06	n/a	n/a	371.077
343.24	2.006	Blank	Blank	24	No_Pain	n/a	2.054	n/a	n/a	374.575
347.299	n/a	ConfirmRating	Rate	24	No_Pain	38	n/a	1.537	0	378.635
347.318	5.886	ITI	Fixation+	25	No_Pain	n/a	8.921	n/a	n/a	378.653
353.22	3.498	Pic2	Picture	25	No_Pain	21	5.406	n/a	n/a	384.555
356.718	2.006	Blank	Blank	25	No_Pain	n/a	3.4	n/a	n/a	388.053
362.124	n/a	ConfirmRating	Rate	25	No_Pain	21	n/a	2.884	0	393.459
362.156	5.703	ITI	Fixation+	26	Pain	n/a	8.893	n/a	n/a	393.491
367.876	3.498	Pic2	Picture	26	Pain	5	5.378	n/a	n/a	399.211
371.374	2.006	Blank	Blank	26	Pain	n/a	3.372	n/a	n/a	402.709
376.752	n/a	ConfirmRating	Rate	26	Pain	5	n/a	2.856	36	408.087
376.778	5.504	ITI	Fixation+	27	No_Pain	n/a	8.643	n/a	n/a	408.114
382.299	3.498	Pic2	Picture	27	No_Pain	32	5.128	n/a	n/a	413.634
385.797	2.006	Blank	Blank	27	No_Pain	n/a	3.122	n/a	n/a	417.132
390.926	n/a	ConfirmRating	Rate	27	No_Pain	32	n/a	2.605	0	422.261
390.953	4.294	ITI	Fixation+	28	Pain	n/a	8.328	n/a	n/a	422.288
395.264	3.498	Pic2	Picture	28	Pain	13	4.813	n/a	n/a	426.599
398.762	2.006	Blank	Blank	28	Pain	n/a	2.808	n/a	n/a	430.097
403.575	n/a	ConfirmRating	Rate	28	Pain	13	n/a	2.291	34	434.911
403.603	5.239	ITI	Fixation+	29	No_Pain	n/a	8.358	n/a	n/a	434.938
408.858	3.498	Pic2	Picture	29	No_Pain	28	4.844	n/a	n/a	440.193
412.356	2.006	Blank	Blank	29	No_Pain	n/a	2.838	n/a	n/a	443.692
417.2	n/a	ConfirmRating	Rate	29	No_Pain	28	n/a	2.321	0	448.535
417.231	5.405	ITI	Fixation+	30	Pain	n/a	9.017	n/a	n/a	448.566
422.652	3.498	Pic2	Picture	30	Pain	4	5.502	n/a	n/a	453.987
426.15	2.006	Blank	Blank	30	Pain	n/a	3.496	n/a	n/a	457.485
431.652	n/a	ConfirmRating	Rate	30	Pain	4	n/a	2.98	59	462.987
431.671	5.007	ITI	Fixation+	31	No_Pain	n/a	8.449	n/a	n/a	463.006
436.694	3.498	Pic2	Picture	31	No_Pain	30	4.934	n/a	n/a	468.029
440.192	2.006	Blank	Blank	31	No_Pain	n/a	2.928	n/a	n/a	471.527
445.127	n/a	ConfirmRating	Rate	31	No_Pain	30	n/a	2.412	0	476.462
445.149	5.72	ITI	Fixation+	32	Pain	n/a	7.772	n/a	n/a	476.484
450.885	3.498	Pic2	Picture	32	Pain	3	4.258	n/a	n/a	482.221
454.383	2.006	Blank	Blank	32	Pain	n/a	2.252	n/a	n/a	485.719
458.641	n/a	ConfirmRating	Rate	32	Pain	3	n/a	1.735	53	489.976
458.661	4.228	ITI	Fixation+	33	Pain	n/a	8.695	n/a	n/a	489.996
462.905	3.498	Pic2	Picture	33	Pain	12	5.18	n/a	n/a	494.24
466.403	2.006	Blank	Blank	33	Pain	n/a	3.174	n/a	n/a	497.738
471.583	n/a	ConfirmRating	Rate	33	Pain	12	n/a	2.658	50	502.918
471.609	5.521	ITI	Fixation+	34	No_Pain	n/a	7.728	n/a	n/a	502.944
477.146	3.498	Pic2	Picture	34	No_Pain	26	4.214	n/a	n/a	508.481
480.644	2.006	Blank	Blank	34	No_Pain	n/a	2.208	n/a	n/a	511.979
484.858	n/a	ConfirmRating	Rate	34	No_Pain	26	n/a	1.691	0	516.193
484.888	5.057	ITI	Fixation+	35	Pain	n/a	9.229	n/a	n/a	516.223
489.961	3.498	Pic2	Picture	35	Pain	2	5.714	n/a	n/a	521.297
493.46	2.006	Blank	Blank	35	Pain	n/a	3.708	n/a	n/a	524.795
499.173	n/a	ConfirmRating	Rate	35	Pain	2	n/a	3.191	42	530.509
499.196	4.957	ITI	Fixation+	36	No_Pain	n/a	7.961	n/a	n/a	530.531
504.169	3.498	Pic2	Picture	36	No_Pain	37	4.446	n/a	n/a	535.505
507.668	2.006	Blank	Blank	36	No_Pain	n/a	2.44	n/a	n/a	539.003
512.113	n/a	ConfirmRating	Rate	36	No_Pain	37	n/a	1.923	0	543.448
512.144	4.261	ITI	Fixation+	37	Pain	n/a	8.589	n/a	n/a	543.479
516.421	3.498	Pic2	Picture	37	Pain	19	5.074	n/a	n/a	547.756
519.919	2.006	Blank	Blank	37	Pain	n/a	3.068	n/a	n/a	551.254
524.993	n/a	ConfirmRating	Rate	37	Pain	19	n/a	2.551	55	556.328
525.025	5.206	ITI	Fixation+	38	No_Pain	n/a	8.815	n/a	n/a	556.361
530.248	3.498	Pic2	Picture	38	No_Pain	25	5.3	n/a	n/a	561.583
533.746	2.006	Blank	Blank	38	No_Pain	n/a	3.294	n/a	n/a	565.081
539.046	n/a	ConfirmRating	Rate	38	No_Pain	25	n/a	2.778	0	570.381
539.068	4.261	ITI	Fixation+	39	No_Pain	n/a	8.253	n/a	n/a	570.403
543.345	3.498	Pic2	Picture	39	No_Pain	24	4.738	n/a	n/a	574.68
546.843	2.006	Blank	Blank	39	No_Pain	n/a	2.732	n/a	n/a	578.178
551.582	n/a	ConfirmRating	Rate	39	No_Pain	24	n/a	2.216	0	582.917
