onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.003	120.013	Fixation+	n/a	n/a	40.298
123.12	n/a	Response	3.104	5	163.415
123.15	120.014	Fixation+	n/a	n/a	163.445
247.633	n/a	Response	4.469	6	287.928
247.656	120.013	Fixation+	n/a	n/a	287.951
374.612	n/a	Response	6.942	7	414.906
374.633	120.014	Fixation+	n/a	n/a	414.928
501.396	n/a	Response	6.749	7	541.69
