onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.012	120.013	Fixation+	n/a	n/a	42.337
122.92	n/a	Response	2.895	5	165.245
122.943	120.013	Fixation+	n/a	n/a	165.268
248.037	n/a	Response	5.08	6	290.362
248.063	120.013	Fixation+	n/a	n/a	290.388
370.947	n/a	Response	2.87	7	413.272
370.978	120.013	Fixation+	n/a	n/a	413.303
493.39	n/a	Response	2.398	7	535.715
