onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.009	120.013	Fixation+	n/a	n/a	44.724
125.014	n/a	Response	4.991	5	169.729
125.046	120.013	Fixation+	n/a	n/a	169.761
250.877	n/a	Response	5.817	6	295.592
250.895	120.013	Fixation+	n/a	n/a	295.61
377.587	n/a	Response	6.678	7	422.302
377.607	120.013	Fixation+	n/a	n/a	422.322
509.24	n/a	Response	11.62	7	553.955
