onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.009	120.014	Fixation+	n/a	n/a	44.476
123.76	n/a	Response	3.737	5	168.227
123.786	120.014	Fixation+	n/a	n/a	168.253
248.846	n/a	Response	5.046	6	293.313
248.873	120.014	Fixation+	n/a	n/a	293.34
371.891	n/a	Response	3.004	7	416.358
371.921	120.014	Fixation+	n/a	n/a	416.388
496.65	n/a	Response	4.715	7	541.117
