onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.013	Fixation+	n/a	n/a	70.454
125.957	n/a	Response	5.929	5	196.396
125.98	120.013	Fixation+	n/a	n/a	196.419
251.102	n/a	Response	5.109	6	321.541
251.133	120.013	Fixation+	n/a	n/a	321.572
377.454	n/a	Response	6.308	7	447.893
377.479	120.013	Fixation+	n/a	n/a	447.918
500.937	n/a	Response	3.445	7	571.375
