onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.016	120.014	Fixation+	n/a	n/a	49.913
127.414	n/a	Response	7.384	5	177.311
127.441	120.014	Fixation+	n/a	n/a	177.338
256.276	n/a	Response	8.822	6	306.173
256.307	120.014	Fixation+	n/a	n/a	306.204
381.825	n/a	Response	5.505	7	431.723
381.858	120.014	Fixation+	n/a	n/a	431.755
504.626	n/a	Response	2.754	7	554.523
