onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.014	4.228	ITI	Fixation+	0	No_Pain	n/a	14.789	n/a	n/a	30.433
4.258	3.498	Pic2	Picture	0	No_Pain	24	11.274	n/a	n/a	34.677
7.756	2.006	Blank	Blank	0	No_Pain	n/a	9.268	n/a	n/a	38.176
19.031	n/a	ConfirmRating	Rate	0	No_Pain	24	n/a	8.752	16	49.45
19.063	5.272	ITI	Fixation+	1	No_Pain	n/a	7.693	n/a	n/a	49.482
24.352	3.498	Pic2	Picture	1	No_Pain	25	4.178	n/a	n/a	54.771
27.85	2.006	Blank	Blank	1	No_Pain	n/a	2.172	n/a	n/a	58.269
32.028	n/a	ConfirmRating	Rate	1	No_Pain	25	n/a	1.655	0	62.447
32.044	5.239	ITI	Fixation+	2	Pain	n/a	10.606	n/a	n/a	62.463
37.3	3.498	Pic2	Picture	2	Pain	19	7.092	n/a	n/a	67.719
40.798	2.006	Blank	Blank	2	Pain	n/a	5.085	n/a	n/a	71.217
47.889	n/a	ConfirmRating	Rate	2	Pain	19	n/a	4.569	55	78.309
47.91	4.261	ITI	Fixation+	3	No_Pain	n/a	12.868	n/a	n/a	78.329
52.187	3.498	Pic2	Picture	3	No_Pain	37	9.353	n/a	n/a	82.607
55.686	2.006	Blank	Blank	3	No_Pain	n/a	7.347	n/a	n/a	86.105
65.039	n/a	ConfirmRating	Rate	3	No_Pain	37	n/a	6.831	1	95.458
65.069	4.178	ITI	Fixation+	4	Pain	n/a	9.683	n/a	n/a	95.488
69.264	3.498	Pic2	Picture	4	Pain	2	6.168	n/a	n/a	99.683
72.762	2.006	Blank	Blank	4	Pain	n/a	4.162	n/a	n/a	103.181
78.93	n/a	ConfirmRating	Rate	4	Pain	2	n/a	3.646	50	109.349
78.962	5.902	ITI	Fixation+	5	No_Pain	n/a	7.296	n/a	n/a	109.381
84.881	3.498	Pic2	Picture	5	No_Pain	26	3.782	n/a	n/a	115.3
88.379	2.006	Blank	Blank	5	No_Pain	n/a	1.776	n/a	n/a	118.798
92.161	n/a	ConfirmRating	Rate	5	No_Pain	26	n/a	1.259	0	122.58
92.192	4.045	ITI	Fixation+	6	Pain	n/a	8.964	n/a	n/a	122.611
96.254	3.498	Pic2	Picture	6	Pain	12	5.45	n/a	n/a	126.673
99.752	2.006	Blank	Blank	6	Pain	n/a	3.444	n/a	n/a	130.171
105.201	n/a	ConfirmRating	Rate	6	Pain	12	n/a	2.927	82	135.621
105.223	5.206	ITI	Fixation+	7	Pain	n/a	10.876	n/a	n/a	135.642
110.445	3.498	Pic2	Picture	7	Pain	3	7.361	n/a	n/a	140.864
113.943	2.006	Blank	Blank	7	Pain	n/a	5.355	n/a	n/a	144.363
121.304	n/a	ConfirmRating	Rate	7	Pain	3	n/a	4.838	44	151.724
121.337	4.178	ITI	Fixation+	8	No_Pain	n/a	8.935	n/a	n/a	151.757
125.532	3.498	Pic2	Picture	8	No_Pain	30	5.42	n/a	n/a	155.951
129.03	2.006	Blank	Blank	8	No_Pain	n/a	3.414	n/a	n/a	159.449
134.45	n/a	ConfirmRating	Rate	8	No_Pain	30	n/a	2.898	9	164.869
134.468	4.808	ITI	Fixation+	9	Pain	n/a	12.345	n/a	n/a	164.887
139.292	3.498	Pic2	Picture	9	Pain	4	8.831	n/a	n/a	169.711
142.79	2.006	Blank	Blank	9	Pain	n/a	6.825	n/a	n/a	173.21
151.621	n/a	ConfirmRating	Rate	9	Pain	4	n/a	6.308	29	182.04
151.643	5.007	ITI	Fixation+	10	No_Pain	n/a	7.391	n/a	n/a	182.063
156.667	3.498	Pic2	Picture	10	No_Pain	28	3.876	n/a	n/a	187.086
160.165	2.006	Blank	Blank	10	No_Pain	n/a	1.87	n/a	n/a	190.584
164.041	n/a	ConfirmRating	Rate	10	No_Pain	28	n/a	1.353	0	194.46
164.061	5.753	ITI	Fixation+	11	Pain	n/a	8.456	n/a	n/a	194.48
169.83	3.498	Pic2	Picture	11	Pain	13	4.941	n/a	n/a	200.25
173.328	2.006	Blank	Blank	11	Pain	n/a	2.935	n/a	n/a	203.748
178.27	n/a	ConfirmRating	Rate	11	Pain	13	n/a	2.418	50	208.689
178.302	4.974	ITI	Fixation+	12	No_Pain	n/a	7.687	n/a	n/a	208.721
183.292	3.498	Pic2	Picture	12	No_Pain	32	4.172	n/a	n/a	213.712
186.79	2.006	Blank	Blank	12	No_Pain	n/a	2.166	n/a	n/a	217.21
190.962	n/a	ConfirmRating	Rate	12	No_Pain	32	n/a	1.649	0	221.381
190.985	4.509	ITI	Fixation+	13	Pain	n/a	12.495	n/a	n/a	221.404
195.511	3.498	Pic2	Picture	13	Pain	5	8.98	n/a	n/a	225.93
199.009	2.006	Blank	Blank	13	Pain	n/a	6.974	n/a	n/a	229.428
207.989	n/a	ConfirmRating	Rate	13	Pain	5	n/a	6.458	0	238.408
208.011	5.189	ITI	Fixation+	14	No_Pain	n/a	7.375	n/a	n/a	238.43
213.217	3.498	Pic2	Picture	14	No_Pain	21	3.86	n/a	n/a	243.636
216.715	2.006	Blank	Blank	14	No_Pain	n/a	1.854	n/a	n/a	247.134
220.575	n/a	ConfirmRating	Rate	14	No_Pain	21	n/a	1.338	0	250.994
220.595	4.393	ITI	Fixation+	15	No_Pain	n/a	11.816	n/a	n/a	251.014
225.004	3.498	Pic2	Picture	15	No_Pain	38	8.301	n/a	n/a	255.424
228.503	2.006	Blank	Blank	15	No_Pain	n/a	6.295	n/a	n/a	258.922
236.804	n/a	ConfirmRating	Rate	15	No_Pain	38	n/a	5.778	0	267.223
236.825	5.935	ITI	Fixation+	16	Pain	n/a	7.275	n/a	n/a	267.244
242.777	3.498	Pic2	Picture	16	Pain	16	3.76	n/a	n/a	273.196
246.275	2.006	Blank	Blank	16	Pain	n/a	1.754	n/a	n/a	276.694
250.035	n/a	ConfirmRating	Rate	16	Pain	16	n/a	1.238	83	280.455
250.055	4.194	ITI	Fixation+	17	No_Pain	n/a	10.882	n/a	n/a	280.474
254.266	3.498	Pic2	Picture	17	No_Pain	22	7.367	n/a	n/a	284.685
257.764	2.006	Blank	Blank	17	No_Pain	n/a	5.361	n/a	n/a	288.183
265.131	n/a	ConfirmRating	Rate	17	No_Pain	22	n/a	4.845	4	295.55
265.158	4.095	ITI	Fixation+	18	Pain	n/a	14.258	n/a	n/a	295.577
269.27	3.498	Pic2	Picture	18	Pain	8	10.743	n/a	n/a	299.689
272.768	2.006	Blank	Blank	18	Pain	n/a	8.737	n/a	n/a	303.187
283.511	n/a	ConfirmRating	Rate	18	Pain	8	n/a	8.221	0	313.93
283.528	5.156	ITI	Fixation+	19	Pain	n/a	9.205	n/a	n/a	313.947
288.7	3.498	Pic2	Picture	19	Pain	1	5.691	n/a	n/a	319.119
292.198	2.006	Blank	Blank	19	Pain	n/a	3.685	n/a	n/a	322.617
297.889	n/a	ConfirmRating	Rate	19	Pain	1	n/a	3.169	68	328.308
297.918	15.004	Rest	n/a	19	n/a	n/a	-15.033	n/a	n/a	328.337
312.938	5.803	ITI	Fixation+	20	No_Pain	n/a	14.035	n/a	n/a	343.357
318.757	3.498	Pic2	Picture	20	No_Pain	23	10.521	n/a	n/a	349.176
322.255	2.006	Blank	Blank	20	No_Pain	n/a	8.515	n/a	n/a	352.675
332.776	n/a	ConfirmRating	Rate	20	No_Pain	23	n/a	7.998	0	363.195
332.8	4.99	ITI	Fixation+	21	Pain	n/a	6.853	n/a	n/a	363.219
337.806	3.498	Pic2	Picture	21	Pain	10	3.339	n/a	n/a	368.226
341.304	2.006	Blank	Blank	21	Pain	n/a	1.333	n/a	n/a	371.724
344.643	n/a	ConfirmRating	Rate	21	Pain	10	n/a	0.816	47	375.062
344.67	4.526	ITI	Fixation+	22	No_Pain	n/a	8.657	n/a	n/a	375.089
349.213	3.498	Pic2	Picture	22	No_Pain	36	5.142	n/a	n/a	379.632
352.711	2.006	Blank	Blank	22	No_Pain	n/a	3.136	n/a	n/a	383.13
357.853	n/a	ConfirmRating	Rate	22	No_Pain	36	n/a	2.62	8	388.272
357.883	5.04	ITI	Fixation+	23	Pain	n/a	7.406	n/a	n/a	388.302
362.94	3.498	Pic2	Picture	23	Pain	11	3.891	n/a	n/a	393.359
366.438	2.006	Blank	Blank	23	Pain	n/a	1.885	n/a	n/a	396.857
370.329	n/a	ConfirmRating	Rate	23	Pain	11	n/a	1.368	56	400.748
370.35	5.521	ITI	Fixation+	24	Pain	n/a	7.625	n/a	n/a	400.77
375.888	3.498	Pic2	Picture	24	Pain	17	4.111	n/a	n/a	406.307
379.386	2.006	Blank	Blank	24	Pain	n/a	2.105	n/a	n/a	409.805
383.497	n/a	ConfirmRating	Rate	24	Pain	17	n/a	1.588	97	413.916
383.514	5.189	ITI	Fixation+	25	No_Pain	n/a	10.085	n/a	n/a	413.933
388.72	3.498	Pic2	Picture	25	No_Pain	31	6.57	n/a	n/a	419.139
392.218	2.006	Blank	Blank	25	No_Pain	n/a	4.564	n/a	n/a	422.637
398.788	n/a	ConfirmRating	Rate	25	No_Pain	31	n/a	4.048	11	429.207
398.816	4.791	ITI	Fixation+	26	Pain	n/a	9.233	n/a	n/a	429.235
403.624	3.498	Pic2	Picture	26	Pain	18	5.718	n/a	n/a	434.043
407.122	2.006	Blank	Blank	26	Pain	n/a	3.712	n/a	n/a	437.541
412.84	n/a	ConfirmRating	Rate	26	Pain	18	n/a	3.196	48	443.259
412.858	5.554	ITI	Fixation+	27	No_Pain	n/a	7.944	n/a	n/a	443.278
418.429	3.498	Pic2	Picture	27	No_Pain	33	4.429	n/a	n/a	448.848
421.927	2.006	Blank	Blank	27	No_Pain	n/a	2.423	n/a	n/a	452.346
426.356	n/a	ConfirmRating	Rate	27	No_Pain	33	n/a	1.907	9	456.775
426.387	4.244	ITI	Fixation+	28	No_Pain	n/a	8.582	n/a	n/a	456.806
430.647	3.498	Pic2	Picture	28	No_Pain	40	5.067	n/a	n/a	461.067
434.146	2.006	Blank	Blank	28	No_Pain	n/a	3.061	n/a	n/a	464.565
439.213	n/a	ConfirmRating	Rate	28	No_Pain	40	n/a	2.544	0	469.632
439.235	5.488	ITI	Fixation+	29	Pain	n/a	7.087	n/a	n/a	469.654
