onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.014	4.543	ITI	Fixation+	0	Pain	n/a	13.878	n/a	n/a	29.157
4.573	3.498	Pic2	Picture	0	Pain	7	10.363	n/a	n/a	33.716
8.071	2.006	Blank	Blank	0	Pain	n/a	8.357	n/a	n/a	37.214
18.434	n/a	ConfirmRating	Rate	0	Pain	7	n/a	7.84	72	47.577
18.466	5.935	ITI	Fixation+	1	Pain	n/a	10.846	n/a	n/a	47.609
24.418	3.498	Pic2	Picture	1	Pain	15	7.332	n/a	n/a	53.561
27.916	2.006	Blank	Blank	1	Pain	n/a	5.326	n/a	n/a	57.059
35.248	n/a	ConfirmRating	Rate	1	Pain	15	n/a	4.809	66	64.39
35.277	4.824	ITI	Fixation+	2	No_Pain	n/a	9.789	n/a	n/a	64.42
40.118	3.498	Pic2	Picture	2	No_Pain	34	6.274	n/a	n/a	69.261
43.616	2.006	Blank	Blank	2	No_Pain	n/a	4.268	n/a	n/a	72.759
49.891	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	3.752	23	79.033
49.916	5.902	ITI	Fixation+	3	No_Pain	n/a	10.607	n/a	n/a	79.059
55.835	3.498	Pic2	Picture	3	No_Pain	35	7.092	n/a	n/a	84.977
59.333	2.006	Blank	Blank	3	No_Pain	n/a	5.086	n/a	n/a	88.475
66.425	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	4.569	7	95.568
66.445	4.095	ITI	Fixation+	4	Pain	n/a	9.089	n/a	n/a	95.588
70.557	3.498	Pic2	Picture	4	Pain	6	5.574	n/a	n/a	99.699
74.055	2.006	Blank	Blank	4	Pain	n/a	3.568	n/a	n/a	103.197
79.629	n/a	ConfirmRating	Rate	4	Pain	6	n/a	3.051	66	108.772
79.658	5.637	ITI	Fixation+	5	No_Pain	n/a	11.369	n/a	n/a	108.801
85.312	3.498	Pic2	Picture	5	No_Pain	29	7.855	n/a	n/a	114.454
88.81	2.006	Blank	Blank	5	No_Pain	n/a	5.849	n/a	n/a	117.952
96.665	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	5.332	12	125.807
96.685	4.659	ITI	Fixation+	6	No_Pain	n/a	11.156	n/a	n/a	125.827
101.36	3.498	Pic2	Picture	6	No_Pain	39	7.641	n/a	n/a	130.503
104.858	2.006	Blank	Blank	6	No_Pain	n/a	5.635	n/a	n/a	134.001
112.499	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	5.118	37	141.642
112.517	5.902	ITI	Fixation+	7	Pain	n/a	8.96	n/a	n/a	141.66
