onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.013	Fixation+	n/a	n/a	45.205
125.873	n/a	Response	5.846	5	171.063
125.896	120.013	Fixation+	n/a	n/a	171.086
249.771	n/a	Response	3.862	6	294.961
249.788	120.013	Fixation+	n/a	n/a	294.978
372.671	n/a	Response	2.87	7	417.861
372.702	120.013	Fixation+	n/a	n/a	417.892
496.892	n/a	Response	4.177	7	542.082
