onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.008	120.014	Fixation+	n/a	n/a	44.989
130.936	n/a	Response	10.913	5	175.917
130.964	120.014	Fixation+	n/a	n/a	175.946
258.614	n/a	Response	7.635	6	303.595
258.638	120.014	Fixation+	n/a	n/a	303.619
387.328	n/a	Response	8.676	7	432.309
387.356	120.014	Fixation+	n/a	n/a	432.337
519.939	n/a	Response	12.569	7	564.92
