onset	duration	trial_type	event_type	trial_number	condition	picture_number	time_until_response	response_time	unpleasantness_rating	onset_uncorrected
0.008	5.604	ITI	Fixation+	0	Pain	n/a	15.965	n/a	n/a	24.15
5.628	3.498	Pic2	Picture	0	Pain	7	12.45	n/a	n/a	29.77
9.126	2.006	Blank	Blank	0	Pain	n/a	10.444	n/a	n/a	33.268
21.576	n/a	ConfirmRating	Rate	0	Pain	7	n/a	9.928	48	45.718
21.594	5.769	ITI	Fixation+	1	Pain	n/a	17.093	n/a	n/a	45.736
27.38	3.498	Pic2	Picture	1	Pain	15	13.578	n/a	n/a	51.522
30.878	2.006	Blank	Blank	1	Pain	n/a	11.572	n/a	n/a	55.02
44.456	n/a	ConfirmRating	Rate	1	Pain	15	n/a	11.055	50	68.598
44.489	4.178	ITI	Fixation+	2	No_Pain	n/a	34.037	n/a	n/a	68.631
48.684	3.498	Pic2	Picture	2	No_Pain	34	30.523	n/a	n/a	72.825
52.182	2.006	Blank	Blank	2	No_Pain	n/a	28.517	n/a	n/a	76.323
82.704	n/a	ConfirmRating	Rate	2	No_Pain	34	n/a	28.0	1	106.846
82.736	5.869	ITI	Fixation+	3	No_Pain	n/a	25.006	n/a	n/a	106.878
88.622	3.498	Pic2	Picture	3	No_Pain	35	21.491	n/a	n/a	112.764
92.12	2.006	Blank	Blank	3	No_Pain	n/a	19.485	n/a	n/a	116.262
113.611	n/a	ConfirmRating	Rate	3	No_Pain	35	n/a	18.968	1	137.753
113.639	5.886	ITI	Fixation+	4	Pain	n/a	10.133	n/a	n/a	137.781
119.541	3.498	Pic2	Picture	4	Pain	6	6.618	n/a	n/a	143.683
123.039	2.006	Blank	Blank	4	Pain	n/a	4.612	n/a	n/a	147.181
129.658	n/a	ConfirmRating	Rate	4	Pain	6	n/a	4.096	0	153.8
129.688	5.687	ITI	Fixation+	5	No_Pain	n/a	19.968	n/a	n/a	153.829
135.391	3.498	Pic2	Picture	5	No_Pain	29	16.454	n/a	n/a	159.532
138.889	2.006	Blank	Blank	5	No_Pain	n/a	14.448	n/a	n/a	163.031
155.342	n/a	ConfirmRating	Rate	5	No_Pain	29	n/a	13.931	8	179.484
155.368	4.476	ITI	Fixation+	6	No_Pain	n/a	20.32	n/a	n/a	179.51
159.861	3.498	Pic2	Picture	6	No_Pain	39	16.805	n/a	n/a	184.003
163.359	2.006	Blank	Blank	6	No_Pain	n/a	14.799	n/a	n/a	187.501
180.164	n/a	ConfirmRating	Rate	6	No_Pain	39	n/a	14.282	22	204.306
180.187	5.836	ITI	Fixation+	7	Pain	n/a	9.797	n/a	n/a	204.328
186.039	3.498	Pic2	Picture	7	Pain	9	6.282	n/a	n/a	210.181
189.537	2.006	Blank	Blank	7	Pain	n/a	4.276	n/a	n/a	213.679
195.819	n/a	ConfirmRating	Rate	7	Pain	9	n/a	3.759	87	219.961
195.837	5.454	ITI	Fixation+	8	Pain	n/a	16.968	n/a	n/a	219.979
201.308	3.498	Pic2	Picture	8	Pain	14	13.453	n/a	n/a	225.45
204.806	2.006	Blank	Blank	8	Pain	n/a	11.447	n/a	n/a	228.948
218.26	n/a	ConfirmRating	Rate	8	Pain	14	n/a	10.931	77	242.401
218.285	4.791	ITI	Fixation+	9	No_Pain	n/a	7.719	n/a	n/a	242.427
223.093	3.498	Pic2	Picture	9	No_Pain	27	4.205	n/a	n/a	247.234
226.591	2.006	Blank	Blank	9	No_Pain	n/a	2.199	n/a	n/a	250.733
230.795	n/a	ConfirmRating	Rate	9	No_Pain	27	n/a	1.682	20	254.937
230.818	5.736	ITI	Fixation+	10	Pain	n/a	17.875	n/a	n/a	254.96
236.571	3.498	Pic2	Picture	10	Pain	20	14.361	n/a	n/a	260.713
240.069	2.006	Blank	Blank	10	Pain	n/a	12.355	n/a	n/a	264.211
254.43	n/a	ConfirmRating	Rate	10	Pain	20	n/a	11.838	73	278.572
254.46	5.023	ITI	Fixation+	11	No_Pain	n/a	17.215	n/a	n/a	278.602
259.5	3.498	Pic2	Picture	11	No_Pain	40	13.7	n/a	n/a	283.642
262.998	2.006	Blank	Blank	11	No_Pain	n/a	11.694	n/a	n/a	287.14
276.698	n/a	ConfirmRating	Rate	11	No_Pain	40	n/a	11.177	25	300.839
276.725	5.587	ITI	Fixation+	12	No_Pain	n/a	8.811	n/a	n/a	300.867
282.329	3.498	Pic2	Picture	12	No_Pain	33	5.297	n/a	n/a	306.471
285.827	2.006	Blank	Blank	12	No_Pain	n/a	3.291	n/a	n/a	309.969
291.123	n/a	ConfirmRating	Rate	12	No_Pain	33	n/a	2.774	0	315.265
291.149	4.675	ITI	Fixation+	13	Pain	n/a	13.841	n/a	n/a	315.291
295.84	3.498	Pic2	Picture	13	Pain	18	10.327	n/a	n/a	319.982
299.338	2.006	Blank	Blank	13	Pain	n/a	8.321	n/a	n/a	323.48
309.665	n/a	ConfirmRating	Rate	13	Pain	18	n/a	7.804	79	333.807
309.684	4.874	ITI	Fixation+	14	No_Pain	n/a	18.221	n/a	n/a	333.826
314.574	3.498	Pic2	Picture	14	No_Pain	31	14.706	n/a	n/a	338.716
318.073	2.006	Blank	Blank	14	No_Pain	n/a	12.7	n/a	n/a	342.214
332.779	n/a	ConfirmRating	Rate	14	No_Pain	31	n/a	12.183	4	356.921
332.811	5.919	ITI	Fixation+	15	Pain	n/a	18.143	n/a	n/a	356.953
338.746	3.498	Pic2	Picture	15	Pain	17	14.628	n/a	n/a	362.888
342.244	2.006	Blank	Blank	15	Pain	n/a	12.622	n/a	n/a	366.386
356.872	n/a	ConfirmRating	Rate	15	Pain	17	n/a	12.105	85	381.014
356.9	4.078	ITI	Fixation+	16	Pain	n/a	13.618	n/a	n/a	381.042
360.995	3.498	Pic2	Picture	16	Pain	11	10.103	n/a	n/a	385.137
364.493	2.006	Blank	Blank	16	Pain	n/a	8.097	n/a	n/a	388.635
374.596	n/a	ConfirmRating	Rate	16	Pain	11	n/a	7.581	75	398.738
374.623	5.289	ITI	Fixation+	17	No_Pain	n/a	17.685	n/a	n/a	398.765
379.928	3.498	Pic2	Picture	17	No_Pain	36	14.171	n/a	n/a	404.07
383.426	2.006	Blank	Blank	17	No_Pain	n/a	12.165	n/a	n/a	407.568
397.597	n/a	ConfirmRating	Rate	17	No_Pain	36	n/a	11.648	3	421.739
397.618	5.537	ITI	Fixation+	18	Pain	n/a	9.052	n/a	n/a	421.76
403.172	3.498	Pic2	Picture	18	Pain	10	5.537	n/a	n/a	427.313
406.67	2.006	Blank	Blank	18	Pain	n/a	3.531	n/a	n/a	430.812
412.207	n/a	ConfirmRating	Rate	18	Pain	10	n/a	3.014	95	436.349
412.224	4.277	ITI	Fixation+	19	No_Pain	n/a	20.228	n/a	n/a	436.365
416.517	3.498	Pic2	Picture	19	No_Pain	23	16.714	n/a	n/a	440.659
420.016	2.006	Blank	Blank	19	No_Pain	n/a	14.708	n/a	n/a	444.158
436.729	n/a	ConfirmRating	Rate	19	No_Pain	23	n/a	14.191	1	460.871
436.76	15.004	Rest	n/a	19	n/a	n/a	-15.035	n/a	n/a	460.902
451.781	4.377	ITI	Fixation+	20	Pain	n/a	15.85	n/a	n/a	475.923
456.174	3.498	Pic2	Picture	20	Pain	1	12.336	n/a	n/a	480.316
459.672	2.006	Blank	Blank	20	Pain	n/a	10.33	n/a	n/a	483.814
472.008	n/a	ConfirmRating	Rate	20	Pain	1	n/a	9.813	54	496.15
472.04	4.194	ITI	Fixation+	21	Pain	n/a	15.329	n/a	n/a	496.182
476.251	3.498	Pic2	Picture	21	Pain	8	11.814	n/a	n/a	500.393
479.749	2.006	Blank	Blank	21	Pain	n/a	9.808	n/a	n/a	503.891
491.564	n/a	ConfirmRating	Rate	21	Pain	8	n/a	9.292	60	515.705
491.586	4.874	ITI	Fixation+	22	No_Pain	n/a	15.944	n/a	n/a	515.728
496.477	3.498	Pic2	Picture	22	No_Pain	22	12.429	n/a	n/a	520.619
499.975	2.006	Blank	Blank	22	No_Pain	n/a	10.423	n/a	n/a	524.117
512.404	n/a	ConfirmRating	Rate	22	No_Pain	22	n/a	9.907	0	536.546
512.426	4.145	ITI	Fixation+	23	Pain	n/a	9.99	n/a	n/a	536.568
516.587	3.498	Pic2	Picture	23	Pain	16	6.476	n/a	n/a	540.729
