onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.011	120.014	Fixation+	n/a	n/a	43.514
129.508	n/a	Response	9.483	5	173.011
129.525	120.014	Fixation+	n/a	n/a	173.028
255.231	n/a	Response	5.692	6	298.734
255.258	120.014	Fixation+	n/a	n/a	298.761
381.078	n/a	Response	5.806	7	424.581
381.108	120.014	Fixation+	n/a	n/a	424.611
503.858	n/a	Response	2.736	7	547.361
