onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.015	120.013	Fixation+	n/a	n/a	44.757
123.644	n/a	Response	3.616	5	168.387
123.675	120.014	Fixation+	n/a	n/a	168.418
248.702	n/a	Response	5.013	6	293.445
248.729	120.014	Fixation+	n/a	n/a	293.472
371.786	n/a	Response	3.043	7	416.528
371.81	120.014	Fixation+	n/a	n/a	416.552
493.863	n/a	Response	2.04	7	538.606
