onset	duration	trial_type	response_time	KSS_rating	onset_uncorrected
0.012	120.014	Fixation+	n/a	n/a	40.563
127.263	n/a	Response	7.238	5	167.815
127.287	120.014	Fixation+	n/a	n/a	167.839
251.513	n/a	Response	4.212	6	292.065
251.545	120.014	Fixation+	n/a	n/a	292.097
375.128	n/a	Response	3.568	7	415.679
375.157	120.014	Fixation+	n/a	n/a	415.708
499.717	n/a	Response	4.546	7	540.268
